,Gene name,White-tufted-ear marmoset gene name,White-tufted-ear marmoset homology type,Macaque gene name,Macaque homology type
596,Zfy1,ZNF418,ortholog_many2many,ZNF773,ortholog_many2many
597,Zfy1,ZNF584,ortholog_many2many,ZNF773,ortholog_many2many
598,Zfy1,ZNF256,ortholog_many2many,ZNF773,ortholog_many2many
599,Zfy1,ZNF772,ortholog_many2many,ZNF773,ortholog_many2many
600,Zfy1,ZNF154,ortholog_many2many,ZNF773,ortholog_many2many
601,Zfy1,ZNF773,ortholog_many2many,ZNF773,ortholog_many2many
602,Zfy1,,ortholog_many2many,ZNF773,ortholog_many2many
603,Zfy1,ZNF304,ortholog_many2many,ZNF773,ortholog_many2many
604,Zfy1,,ortholog_many2many,ZNF773,ortholog_many2many
605,Zfy1,,ortholog_many2many,ZNF773,ortholog_many2many
606,Zfy1,,ortholog_many2many,ZNF773,ortholog_many2many
607,Zfy1,ZNF480,ortholog_many2many,ZNF773,ortholog_many2many
608,Zfy1,ZNF548,ortholog_many2many,ZNF773,ortholog_many2many
609,Zfy1,ZNF793,ortholog_many2many,ZNF773,ortholog_many2many
610,Zfy1,ZNF837,ortholog_many2many,ZNF773,ortholog_many2many
611,Zfy1,ZNF792,ortholog_many2many,ZNF773,ortholog_many2many
612,Zfy1,ZNF549,ortholog_many2many,ZNF304,ortholog_many2many
613,Zfy1,ZNF418,ortholog_many2many,ZNF304,ortholog_many2many
614,Zfy1,ZNF584,ortholog_many2many,ZNF304,ortholog_many2many
615,Zfy1,ZNF256,ortholog_many2many,ZNF304,ortholog_many2many
616,Zfy1,ZNF772,ortholog_many2many,ZNF304,ortholog_many2many
617,Zfy1,ZNF154,ortholog_many2many,ZNF304,ortholog_many2many
618,Zfy1,ZNF773,ortholog_many2many,ZNF304,ortholog_many2many
619,Zfy1,,ortholog_many2many,ZNF304,ortholog_many2many
620,Zfy1,ZNF304,ortholog_many2many,ZNF304,ortholog_many2many
621,Zfy1,,ortholog_many2many,ZNF304,ortholog_many2many
622,Zfy1,,ortholog_many2many,ZNF304,ortholog_many2many
623,Zfy1,,ortholog_many2many,ZNF304,ortholog_many2many
624,Zfy1,ZNF480,ortholog_many2many,ZNF304,ortholog_many2many
625,Zfy1,ZNF548,ortholog_many2many,ZNF304,ortholog_many2many
626,Zfy1,ZNF793,ortholog_many2many,ZNF304,ortholog_many2many
627,Zfy1,ZNF837,ortholog_many2many,ZNF304,ortholog_many2many
628,Zfy1,ZNF792,ortholog_many2many,ZNF304,ortholog_many2many
629,Zfy1,ZNF549,ortholog_many2many,,ortholog_many2many
630,Zfy1,ZNF418,ortholog_many2many,,ortholog_many2many
631,Zfy1,ZNF584,ortholog_many2many,,ortholog_many2many
632,Zfy1,ZNF256,ortholog_many2many,,ortholog_many2many
633,Zfy1,ZNF772,ortholog_many2many,,ortholog_many2many
634,Zfy1,ZNF154,ortholog_many2many,,ortholog_many2many
635,Zfy1,ZNF773,ortholog_many2many,,ortholog_many2many
636,Zfy1,,ortholog_many2many,,ortholog_many2many
637,Zfy1,ZNF304,ortholog_many2many,,ortholog_many2many
638,Zfy1,,ortholog_many2many,,ortholog_many2many
639,Zfy1,,ortholog_many2many,,ortholog_many2many
640,Zfy1,,ortholog_many2many,,ortholog_many2many
641,Zfy1,ZNF480,ortholog_many2many,,ortholog_many2many
642,Zfy1,ZNF548,ortholog_many2many,,ortholog_many2many
643,Zfy1,ZNF793,ortholog_many2many,,ortholog_many2many
644,Zfy1,ZNF837,ortholog_many2many,,ortholog_many2many
645,Zfy1,ZNF792,ortholog_many2many,,ortholog_many2many
646,Zfy1,ZNF549,ortholog_many2many,,ortholog_many2many
647,Zfy1,ZNF418,ortholog_many2many,,ortholog_many2many
648,Zfy1,ZNF584,ortholog_many2many,,ortholog_many2many
649,Zfy1,ZNF256,ortholog_many2many,,ortholog_many2many
650,Zfy1,ZNF772,ortholog_many2many,,ortholog_many2many
651,Zfy1,ZNF154,ortholog_many2many,,ortholog_many2many
652,Zfy1,ZNF773,ortholog_many2many,,ortholog_many2many
653,Zfy1,,ortholog_many2many,,ortholog_many2many
654,Zfy1,ZNF304,ortholog_many2many,,ortholog_many2many
655,Zfy1,,ortholog_many2many,,ortholog_many2many
656,Zfy1,,ortholog_many2many,,ortholog_many2many
657,Zfy1,,ortholog_many2many,,ortholog_many2many
658,Zfy1,ZNF480,ortholog_many2many,,ortholog_many2many
659,Zfy1,ZNF548,ortholog_many2many,,ortholog_many2many
660,Zfy1,ZNF793,ortholog_many2many,,ortholog_many2many
661,Zfy1,ZNF837,ortholog_many2many,,ortholog_many2many
662,Zfy1,ZNF792,ortholog_many2many,,ortholog_many2many
663,Zfy1,ZNF549,ortholog_many2many,,ortholog_many2many
664,Zfy1,ZNF418,ortholog_many2many,,ortholog_many2many
665,Zfy1,ZNF584,ortholog_many2many,,ortholog_many2many
666,Zfy1,ZNF256,ortholog_many2many,,ortholog_many2many
667,Zfy1,ZNF772,ortholog_many2many,,ortholog_many2many
668,Zfy1,ZNF154,ortholog_many2many,,ortholog_many2many
669,Zfy1,ZNF773,ortholog_many2many,,ortholog_many2many
670,Zfy1,,ortholog_many2many,,ortholog_many2many
671,Zfy1,ZNF304,ortholog_many2many,,ortholog_many2many
672,Zfy1,,ortholog_many2many,,ortholog_many2many
673,Zfy1,,ortholog_many2many,,ortholog_many2many
674,Zfy1,,ortholog_many2many,,ortholog_many2many
675,Zfy1,ZNF480,ortholog_many2many,,ortholog_many2many
676,Zfy1,ZNF548,ortholog_many2many,,ortholog_many2many
677,Zfy1,ZNF793,ortholog_many2many,,ortholog_many2many
678,Zfy1,ZNF837,ortholog_many2many,,ortholog_many2many
679,Zfy1,ZNF792,ortholog_many2many,,ortholog_many2many
680,Zfy1,ZNF549,ortholog_many2many,ZNF419,ortholog_many2many
681,Zfy1,ZNF418,ortholog_many2many,ZNF419,ortholog_many2many
682,Zfy1,ZNF584,ortholog_many2many,ZNF419,ortholog_many2many
683,Zfy1,ZNF256,ortholog_many2many,ZNF419,ortholog_many2many
684,Zfy1,ZNF772,ortholog_many2many,ZNF419,ortholog_many2many
685,Zfy1,ZNF154,ortholog_many2many,ZNF419,ortholog_many2many
686,Zfy1,ZNF773,ortholog_many2many,ZNF419,ortholog_many2many
687,Zfy1,,ortholog_many2many,ZNF419,ortholog_many2many
688,Zfy1,ZNF304,ortholog_many2many,ZNF419,ortholog_many2many
689,Zfy1,,ortholog_many2many,ZNF419,ortholog_many2many
690,Zfy1,,ortholog_many2many,ZNF419,ortholog_many2many
691,Zfy1,,ortholog_many2many,ZNF419,ortholog_many2many
692,Zfy1,ZNF480,ortholog_many2many,ZNF419,ortholog_many2many
693,Zfy1,ZNF548,ortholog_many2many,ZNF419,ortholog_many2many
694,Zfy1,ZNF793,ortholog_many2many,ZNF419,ortholog_many2many
695,Zfy1,ZNF837,ortholog_many2many,ZNF419,ortholog_many2many
696,Zfy1,ZNF792,ortholog_many2many,ZNF419,ortholog_many2many
697,Zfy1,ZNF549,ortholog_many2many,ZNF793,ortholog_many2many
698,Zfy1,ZNF418,ortholog_many2many,ZNF793,ortholog_many2many
699,Zfy1,ZNF584,ortholog_many2many,ZNF793,ortholog_many2many
700,Zfy1,ZNF256,ortholog_many2many,ZNF793,ortholog_many2many
701,Zfy1,ZNF772,ortholog_many2many,ZNF793,ortholog_many2many
702,Zfy1,ZNF154,ortholog_many2many,ZNF793,ortholog_many2many
703,Zfy1,ZNF773,ortholog_many2many,ZNF793,ortholog_many2many
704,Zfy1,,ortholog_many2many,ZNF793,ortholog_many2many
705,Zfy1,ZNF304,ortholog_many2many,ZNF793,ortholog_many2many
706,Zfy1,,ortholog_many2many,ZNF793,ortholog_many2many
707,Zfy1,,ortholog_many2many,ZNF793,ortholog_many2many
708,Zfy1,,ortholog_many2many,ZNF793,ortholog_many2many
709,Zfy1,ZNF480,ortholog_many2many,ZNF793,ortholog_many2many
710,Zfy1,ZNF548,ortholog_many2many,ZNF793,ortholog_many2many
711,Zfy1,ZNF793,ortholog_many2many,ZNF793,ortholog_many2many
712,Zfy1,ZNF837,ortholog_many2many,ZNF793,ortholog_many2many
713,Zfy1,ZNF792,ortholog_many2many,ZNF793,ortholog_many2many
714,Zfy1,ZNF549,ortholog_many2many,ZNF837,ortholog_many2many
715,Zfy1,ZNF418,ortholog_many2many,ZNF837,ortholog_many2many
716,Zfy1,ZNF584,ortholog_many2many,ZNF837,ortholog_many2many
717,Zfy1,ZNF256,ortholog_many2many,ZNF837,ortholog_many2many
718,Zfy1,ZNF772,ortholog_many2many,ZNF837,ortholog_many2many
719,Zfy1,ZNF154,ortholog_many2many,ZNF837,ortholog_many2many
720,Zfy1,ZNF773,ortholog_many2many,ZNF837,ortholog_many2many
721,Zfy1,,ortholog_many2many,ZNF837,ortholog_many2many
722,Zfy1,ZNF304,ortholog_many2many,ZNF837,ortholog_many2many
723,Zfy1,,ortholog_many2many,ZNF837,ortholog_many2many
724,Zfy1,,ortholog_many2many,ZNF837,ortholog_many2many
725,Zfy1,,ortholog_many2many,ZNF837,ortholog_many2many
726,Zfy1,ZNF480,ortholog_many2many,ZNF837,ortholog_many2many
727,Zfy1,ZNF548,ortholog_many2many,ZNF837,ortholog_many2many
728,Zfy1,ZNF793,ortholog_many2many,ZNF837,ortholog_many2many
729,Zfy1,ZNF837,ortholog_many2many,ZNF837,ortholog_many2many
730,Zfy1,ZNF792,ortholog_many2many,ZNF837,ortholog_many2many
731,Zfy1,ZNF549,ortholog_many2many,ZNF792,ortholog_many2many
732,Zfy1,ZNF418,ortholog_many2many,ZNF792,ortholog_many2many
733,Zfy1,ZNF584,ortholog_many2many,ZNF792,ortholog_many2many
734,Zfy1,ZNF256,ortholog_many2many,ZNF792,ortholog_many2many
735,Zfy1,ZNF772,ortholog_many2many,ZNF792,ortholog_many2many
736,Zfy1,ZNF154,ortholog_many2many,ZNF792,ortholog_many2many
737,Zfy1,ZNF773,ortholog_many2many,ZNF792,ortholog_many2many
738,Zfy1,,ortholog_many2many,ZNF792,ortholog_many2many
739,Zfy1,ZNF304,ortholog_many2many,ZNF792,ortholog_many2many
740,Zfy1,,ortholog_many2many,ZNF792,ortholog_many2many
741,Zfy1,,ortholog_many2many,ZNF792,ortholog_many2many
742,Zfy1,,ortholog_many2many,ZNF792,ortholog_many2many
743,Zfy1,ZNF480,ortholog_many2many,ZNF792,ortholog_many2many
744,Zfy1,ZNF548,ortholog_many2many,ZNF792,ortholog_many2many
745,Zfy1,ZNF793,ortholog_many2many,ZNF792,ortholog_many2many
746,Zfy1,ZNF837,ortholog_many2many,ZNF792,ortholog_many2many
747,Zfy1,ZNF792,ortholog_many2many,ZNF792,ortholog_many2many
748,Uba1y,,ortholog_one2many,,
749,Uba1y,,ortholog_one2many,,
750,Kdm5d,KDM5D,ortholog_one2one,KDM5D,ortholog_one2one
751,n-R5s1,,,5S_rRNA,ortholog_one2one
752,Gm54351,,,,
753,Eif2s3y,,,,
754,Uty,UTY,ortholog_one2one,UTY,ortholog_one2one
755,Ddx3y,DDX3Y,ortholog_one2many,DDX3Y,ortholog_one2one
756,Ddx3y,,ortholog_one2many,DDX3Y,ortholog_one2one
757,Ddx3y,,ortholog_one2many,DDX3Y,ortholog_one2one
758,Ddx3y,,ortholog_one2many,DDX3Y,ortholog_one2one
759,Usp9y,,,USP9Y,ortholog_one2one
760,Gm25565,,,,
761,Zfy2,ZNF549,ortholog_many2many,ZNF549,ortholog_many2many
762,Zfy2,ZNF418,ortholog_many2many,ZNF549,ortholog_many2many
763,Zfy2,ZNF584,ortholog_many2many,ZNF549,ortholog_many2many
764,Zfy2,ZNF256,ortholog_many2many,ZNF549,ortholog_many2many
765,Zfy2,ZNF772,ortholog_many2many,ZNF549,ortholog_many2many
766,Zfy2,ZNF154,ortholog_many2many,ZNF549,ortholog_many2many
767,Zfy2,ZNF773,ortholog_many2many,ZNF549,ortholog_many2many
768,Zfy2,,ortholog_many2many,ZNF549,ortholog_many2many
769,Zfy2,ZNF304,ortholog_many2many,ZNF549,ortholog_many2many
770,Zfy2,,ortholog_many2many,ZNF549,ortholog_many2many
771,Zfy2,,ortholog_many2many,ZNF549,ortholog_many2many
772,Zfy2,,ortholog_many2many,ZNF549,ortholog_many2many
773,Zfy2,ZNF480,ortholog_many2many,ZNF549,ortholog_many2many
774,Zfy2,ZNF548,ortholog_many2many,ZNF549,ortholog_many2many
775,Zfy2,ZNF793,ortholog_many2many,ZNF549,ortholog_many2many
776,Zfy2,ZNF837,ortholog_many2many,ZNF549,ortholog_many2many
777,Zfy2,ZNF792,ortholog_many2many,ZNF549,ortholog_many2many
778,Zfy2,ZNF549,ortholog_many2many,ZNF552,ortholog_many2many
779,Zfy2,ZNF418,ortholog_many2many,ZNF552,ortholog_many2many
780,Zfy2,ZNF584,ortholog_many2many,ZNF552,ortholog_many2many
781,Zfy2,ZNF256,ortholog_many2many,ZNF552,ortholog_many2many
782,Zfy2,ZNF772,ortholog_many2many,ZNF552,ortholog_many2many
783,Zfy2,ZNF154,ortholog_many2many,ZNF552,ortholog_many2many
784,Zfy2,ZNF773,ortholog_many2many,ZNF552,ortholog_many2many
785,Zfy2,,ortholog_many2many,ZNF552,ortholog_many2many
786,Zfy2,ZNF304,ortholog_many2many,ZNF552,ortholog_many2many
787,Zfy2,,ortholog_many2many,ZNF552,ortholog_many2many
788,Zfy2,,ortholog_many2many,ZNF552,ortholog_many2many
789,Zfy2,,ortholog_many2many,ZNF552,ortholog_many2many
790,Zfy2,ZNF480,ortholog_many2many,ZNF552,ortholog_many2many
791,Zfy2,ZNF548,ortholog_many2many,ZNF552,ortholog_many2many
792,Zfy2,ZNF793,ortholog_many2many,ZNF552,ortholog_many2many
793,Zfy2,ZNF837,ortholog_many2many,ZNF552,ortholog_many2many
794,Zfy2,ZNF792,ortholog_many2many,ZNF552,ortholog_many2many
795,Zfy2,ZNF549,ortholog_many2many,ZNF418,ortholog_many2many
796,Zfy2,ZNF418,ortholog_many2many,ZNF418,ortholog_many2many
797,Zfy2,ZNF584,ortholog_many2many,ZNF418,ortholog_many2many
798,Zfy2,ZNF256,ortholog_many2many,ZNF418,ortholog_many2many
799,Zfy2,ZNF772,ortholog_many2many,ZNF418,ortholog_many2many
800,Zfy2,ZNF154,ortholog_many2many,ZNF418,ortholog_many2many
801,Zfy2,ZNF773,ortholog_many2many,ZNF418,ortholog_many2many
802,Zfy2,,ortholog_many2many,ZNF418,ortholog_many2many
803,Zfy2,ZNF304,ortholog_many2many,ZNF418,ortholog_many2many
804,Zfy2,,ortholog_many2many,ZNF418,ortholog_many2many
805,Zfy2,,ortholog_many2many,ZNF418,ortholog_many2many
806,Zfy2,,ortholog_many2many,ZNF418,ortholog_many2many
807,Zfy2,ZNF480,ortholog_many2many,ZNF418,ortholog_many2many
808,Zfy2,ZNF548,ortholog_many2many,ZNF418,ortholog_many2many
809,Zfy2,ZNF793,ortholog_many2many,ZNF418,ortholog_many2many
810,Zfy2,ZNF837,ortholog_many2many,ZNF418,ortholog_many2many
811,Zfy2,ZNF792,ortholog_many2many,ZNF418,ortholog_many2many
812,Zfy2,ZNF549,ortholog_many2many,ZNF584,ortholog_many2many
813,Zfy2,ZNF418,ortholog_many2many,ZNF584,ortholog_many2many
814,Zfy2,ZNF584,ortholog_many2many,ZNF584,ortholog_many2many
815,Zfy2,ZNF256,ortholog_many2many,ZNF584,ortholog_many2many
816,Zfy2,ZNF772,ortholog_many2many,ZNF584,ortholog_many2many
817,Zfy2,ZNF154,ortholog_many2many,ZNF584,ortholog_many2many
818,Zfy2,ZNF773,ortholog_many2many,ZNF584,ortholog_many2many
819,Zfy2,,ortholog_many2many,ZNF584,ortholog_many2many
820,Zfy2,ZNF304,ortholog_many2many,ZNF584,ortholog_many2many
821,Zfy2,,ortholog_many2many,ZNF584,ortholog_many2many
822,Zfy2,,ortholog_many2many,ZNF584,ortholog_many2many
823,Zfy2,,ortholog_many2many,ZNF584,ortholog_many2many
824,Zfy2,ZNF480,ortholog_many2many,ZNF584,ortholog_many2many
825,Zfy2,ZNF548,ortholog_many2many,ZNF584,ortholog_many2many
826,Zfy2,ZNF793,ortholog_many2many,ZNF584,ortholog_many2many
827,Zfy2,ZNF837,ortholog_many2many,ZNF584,ortholog_many2many
828,Zfy2,ZNF792,ortholog_many2many,ZNF584,ortholog_many2many
829,Zfy2,ZNF549,ortholog_many2many,ZNF256,ortholog_many2many
830,Zfy2,ZNF418,ortholog_many2many,ZNF256,ortholog_many2many
831,Zfy2,ZNF584,ortholog_many2many,ZNF256,ortholog_many2many
832,Zfy2,ZNF256,ortholog_many2many,ZNF256,ortholog_many2many
833,Zfy2,ZNF772,ortholog_many2many,ZNF256,ortholog_many2many
834,Zfy2,ZNF154,ortholog_many2many,ZNF256,ortholog_many2many
835,Zfy2,ZNF773,ortholog_many2many,ZNF256,ortholog_many2many
836,Zfy2,,ortholog_many2many,ZNF256,ortholog_many2many
837,Zfy2,ZNF304,ortholog_many2many,ZNF256,ortholog_many2many
838,Zfy2,,ortholog_many2many,ZNF256,ortholog_many2many
839,Zfy2,,ortholog_many2many,ZNF256,ortholog_many2many
840,Zfy2,,ortholog_many2many,ZNF256,ortholog_many2many
841,Zfy2,ZNF480,ortholog_many2many,ZNF256,ortholog_many2many
842,Zfy2,ZNF548,ortholog_many2many,ZNF256,ortholog_many2many
843,Zfy2,ZNF793,ortholog_many2many,ZNF256,ortholog_many2many
844,Zfy2,ZNF837,ortholog_many2many,ZNF256,ortholog_many2many
845,Zfy2,ZNF792,ortholog_many2many,ZNF256,ortholog_many2many
846,Zfy2,ZNF549,ortholog_many2many,ZNF134,ortholog_many2many
847,Zfy2,ZNF418,ortholog_many2many,ZNF134,ortholog_many2many
848,Zfy2,ZNF584,ortholog_many2many,ZNF134,ortholog_many2many
849,Zfy2,ZNF256,ortholog_many2many,ZNF134,ortholog_many2many
850,Zfy2,ZNF772,ortholog_many2many,ZNF134,ortholog_many2many
851,Zfy2,ZNF154,ortholog_many2many,ZNF134,ortholog_many2many
852,Zfy2,ZNF773,ortholog_many2many,ZNF134,ortholog_many2many
853,Zfy2,,ortholog_many2many,ZNF134,ortholog_many2many
854,Zfy2,ZNF304,ortholog_many2many,ZNF134,ortholog_many2many
855,Zfy2,,ortholog_many2many,ZNF134,ortholog_many2many
856,Zfy2,,ortholog_many2many,ZNF134,ortholog_many2many
857,Zfy2,,ortholog_many2many,ZNF134,ortholog_many2many
858,Zfy2,ZNF480,ortholog_many2many,ZNF134,ortholog_many2many
859,Zfy2,ZNF548,ortholog_many2many,ZNF134,ortholog_many2many
860,Zfy2,ZNF793,ortholog_many2many,ZNF134,ortholog_many2many
861,Zfy2,ZNF837,ortholog_many2many,ZNF134,ortholog_many2many
862,Zfy2,ZNF792,ortholog_many2many,ZNF134,ortholog_many2many
863,Zfy2,ZNF549,ortholog_many2many,ZNF154,ortholog_many2many
864,Zfy2,ZNF418,ortholog_many2many,ZNF154,ortholog_many2many
865,Zfy2,ZNF584,ortholog_many2many,ZNF154,ortholog_many2many
866,Zfy2,ZNF256,ortholog_many2many,ZNF154,ortholog_many2many
867,Zfy2,ZNF772,ortholog_many2many,ZNF154,ortholog_many2many
868,Zfy2,ZNF154,ortholog_many2many,ZNF154,ortholog_many2many
869,Zfy2,ZNF773,ortholog_many2many,ZNF154,ortholog_many2many
870,Zfy2,,ortholog_many2many,ZNF154,ortholog_many2many
871,Zfy2,ZNF304,ortholog_many2many,ZNF154,ortholog_many2many
872,Zfy2,,ortholog_many2many,ZNF154,ortholog_many2many
873,Zfy2,,ortholog_many2many,ZNF154,ortholog_many2many
874,Zfy2,,ortholog_many2many,ZNF154,ortholog_many2many
875,Zfy2,ZNF480,ortholog_many2many,ZNF154,ortholog_many2many
876,Zfy2,ZNF548,ortholog_many2many,ZNF154,ortholog_many2many
877,Zfy2,ZNF793,ortholog_many2many,ZNF154,ortholog_many2many
878,Zfy2,ZNF837,ortholog_many2many,ZNF154,ortholog_many2many
879,Zfy2,ZNF792,ortholog_many2many,ZNF154,ortholog_many2many
880,Zfy2,ZNF549,ortholog_many2many,ZNF773,ortholog_many2many
881,Zfy2,ZNF418,ortholog_many2many,ZNF773,ortholog_many2many
882,Zfy2,ZNF584,ortholog_many2many,ZNF773,ortholog_many2many
883,Zfy2,ZNF256,ortholog_many2many,ZNF773,ortholog_many2many
884,Zfy2,ZNF772,ortholog_many2many,ZNF773,ortholog_many2many
885,Zfy2,ZNF154,ortholog_many2many,ZNF773,ortholog_many2many
886,Zfy2,ZNF773,ortholog_many2many,ZNF773,ortholog_many2many
887,Zfy2,,ortholog_many2many,ZNF773,ortholog_many2many
888,Zfy2,ZNF304,ortholog_many2many,ZNF773,ortholog_many2many
889,Zfy2,,ortholog_many2many,ZNF773,ortholog_many2many
890,Zfy2,,ortholog_many2many,ZNF773,ortholog_many2many
891,Zfy2,,ortholog_many2many,ZNF773,ortholog_many2many
892,Zfy2,ZNF480,ortholog_many2many,ZNF773,ortholog_many2many
893,Zfy2,ZNF548,ortholog_many2many,ZNF773,ortholog_many2many
894,Zfy2,ZNF793,ortholog_many2many,ZNF773,ortholog_many2many
895,Zfy2,ZNF837,ortholog_many2many,ZNF773,ortholog_many2many
896,Zfy2,ZNF792,ortholog_many2many,ZNF773,ortholog_many2many
897,Zfy2,ZNF549,ortholog_many2many,ZNF304,ortholog_many2many
898,Zfy2,ZNF418,ortholog_many2many,ZNF304,ortholog_many2many
899,Zfy2,ZNF584,ortholog_many2many,ZNF304,ortholog_many2many
900,Zfy2,ZNF256,ortholog_many2many,ZNF304,ortholog_many2many
901,Zfy2,ZNF772,ortholog_many2many,ZNF304,ortholog_many2many
902,Zfy2,ZNF154,ortholog_many2many,ZNF304,ortholog_many2many
903,Zfy2,ZNF773,ortholog_many2many,ZNF304,ortholog_many2many
904,Zfy2,,ortholog_many2many,ZNF304,ortholog_many2many
905,Zfy2,ZNF304,ortholog_many2many,ZNF304,ortholog_many2many
906,Zfy2,,ortholog_many2many,ZNF304,ortholog_many2many
907,Zfy2,,ortholog_many2many,ZNF304,ortholog_many2many
908,Zfy2,,ortholog_many2many,ZNF304,ortholog_many2many
909,Zfy2,ZNF480,ortholog_many2many,ZNF304,ortholog_many2many
910,Zfy2,ZNF548,ortholog_many2many,ZNF304,ortholog_many2many
911,Zfy2,ZNF793,ortholog_many2many,ZNF304,ortholog_many2many
912,Zfy2,ZNF837,ortholog_many2many,ZNF304,ortholog_many2many
913,Zfy2,ZNF792,ortholog_many2many,ZNF304,ortholog_many2many
914,Zfy2,ZNF549,ortholog_many2many,,ortholog_many2many
915,Zfy2,ZNF418,ortholog_many2many,,ortholog_many2many
916,Zfy2,ZNF584,ortholog_many2many,,ortholog_many2many
917,Zfy2,ZNF256,ortholog_many2many,,ortholog_many2many
918,Zfy2,ZNF772,ortholog_many2many,,ortholog_many2many
919,Zfy2,ZNF154,ortholog_many2many,,ortholog_many2many
920,Zfy2,ZNF773,ortholog_many2many,,ortholog_many2many
921,Zfy2,,ortholog_many2many,,ortholog_many2many
922,Zfy2,ZNF304,ortholog_many2many,,ortholog_many2many
923,Zfy2,,ortholog_many2many,,ortholog_many2many
924,Zfy2,,ortholog_many2many,,ortholog_many2many
925,Zfy2,,ortholog_many2many,,ortholog_many2many
926,Zfy2,ZNF480,ortholog_many2many,,ortholog_many2many
927,Zfy2,ZNF548,ortholog_many2many,,ortholog_many2many
928,Zfy2,ZNF793,ortholog_many2many,,ortholog_many2many
929,Zfy2,ZNF837,ortholog_many2many,,ortholog_many2many
930,Zfy2,ZNF792,ortholog_many2many,,ortholog_many2many
931,Zfy2,ZNF549,ortholog_many2many,,ortholog_many2many
932,Zfy2,ZNF418,ortholog_many2many,,ortholog_many2many
933,Zfy2,ZNF584,ortholog_many2many,,ortholog_many2many
934,Zfy2,ZNF256,ortholog_many2many,,ortholog_many2many
935,Zfy2,ZNF772,ortholog_many2many,,ortholog_many2many
936,Zfy2,ZNF154,ortholog_many2many,,ortholog_many2many
937,Zfy2,ZNF773,ortholog_many2many,,ortholog_many2many
938,Zfy2,,ortholog_many2many,,ortholog_many2many
939,Zfy2,ZNF304,ortholog_many2many,,ortholog_many2many
940,Zfy2,,ortholog_many2many,,ortholog_many2many
941,Zfy2,,ortholog_many2many,,ortholog_many2many
942,Zfy2,,ortholog_many2many,,ortholog_many2many
943,Zfy2,ZNF480,ortholog_many2many,,ortholog_many2many
944,Zfy2,ZNF548,ortholog_many2many,,ortholog_many2many
945,Zfy2,ZNF793,ortholog_many2many,,ortholog_many2many
946,Zfy2,ZNF837,ortholog_many2many,,ortholog_many2many
947,Zfy2,ZNF792,ortholog_many2many,,ortholog_many2many
948,Zfy2,ZNF549,ortholog_many2many,,ortholog_many2many
949,Zfy2,ZNF418,ortholog_many2many,,ortholog_many2many
950,Zfy2,ZNF584,ortholog_many2many,,ortholog_many2many
951,Zfy2,ZNF256,ortholog_many2many,,ortholog_many2many
952,Zfy2,ZNF772,ortholog_many2many,,ortholog_many2many
953,Zfy2,ZNF154,ortholog_many2many,,ortholog_many2many
954,Zfy2,ZNF773,ortholog_many2many,,ortholog_many2many
955,Zfy2,,ortholog_many2many,,ortholog_many2many
956,Zfy2,ZNF304,ortholog_many2many,,ortholog_many2many
957,Zfy2,,ortholog_many2many,,ortholog_many2many
958,Zfy2,,ortholog_many2many,,ortholog_many2many
959,Zfy2,,ortholog_many2many,,ortholog_many2many
960,Zfy2,ZNF480,ortholog_many2many,,ortholog_many2many
961,Zfy2,ZNF548,ortholog_many2many,,ortholog_many2many
962,Zfy2,ZNF793,ortholog_many2many,,ortholog_many2many
963,Zfy2,ZNF837,ortholog_many2many,,ortholog_many2many
964,Zfy2,ZNF792,ortholog_many2many,,ortholog_many2many
965,Zfy2,ZNF549,ortholog_many2many,ZNF419,ortholog_many2many
966,Zfy2,ZNF418,ortholog_many2many,ZNF419,ortholog_many2many
967,Zfy2,ZNF584,ortholog_many2many,ZNF419,ortholog_many2many
968,Zfy2,ZNF256,ortholog_many2many,ZNF419,ortholog_many2many
969,Zfy2,ZNF772,ortholog_many2many,ZNF419,ortholog_many2many
970,Zfy2,ZNF154,ortholog_many2many,ZNF419,ortholog_many2many
971,Zfy2,ZNF773,ortholog_many2many,ZNF419,ortholog_many2many
972,Zfy2,,ortholog_many2many,ZNF419,ortholog_many2many
973,Zfy2,ZNF304,ortholog_many2many,ZNF419,ortholog_many2many
974,Zfy2,,ortholog_many2many,ZNF419,ortholog_many2many
975,Zfy2,,ortholog_many2many,ZNF419,ortholog_many2many
976,Zfy2,,ortholog_many2many,ZNF419,ortholog_many2many
977,Zfy2,ZNF480,ortholog_many2many,ZNF419,ortholog_many2many
