Gene name	White-tufted-ear marmoset gene name	White-tufted-ear marmoset homology type	Macaque gene name	Macaque homology type
Zfy1	ZNF773	ortholog_many2many		ortholog_many2many
Zfy1		ortholog_many2many		ortholog_many2many
Zfy1	ZNF304	ortholog_many2many		ortholog_many2many
Zfy1		ortholog_many2many		ortholog_many2many
Zfy1		ortholog_many2many		ortholog_many2many
Zfy1		ortholog_many2many		ortholog_many2many
Zfy1	ZNF480	ortholog_many2many		ortholog_many2many
Zfy1	ZNF548	ortholog_many2many		ortholog_many2many
Zfy1	ZNF793	ortholog_many2many		ortholog_many2many
Zfy1	ZNF837	ortholog_many2many		ortholog_many2many
Zfy1	ZNF792	ortholog_many2many		ortholog_many2many
Zfy1	ZNF549	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF418	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF584	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF256	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF772	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF154	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF773	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1		ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF304	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1		ortholog_many2many	ZNF419	ortholog_many2many
Zfy1		ortholog_many2many	ZNF419	ortholog_many2many
Zfy1		ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF480	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF548	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF793	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF837	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF792	ortholog_many2many	ZNF419	ortholog_many2many
Zfy1	ZNF549	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF418	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF584	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF256	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF772	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF154	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF773	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1		ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF304	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1		ortholog_many2many	ZNF793	ortholog_many2many
Zfy1		ortholog_many2many	ZNF793	ortholog_many2many
Zfy1		ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF480	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF548	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF793	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF837	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF792	ortholog_many2many	ZNF793	ortholog_many2many
Zfy1	ZNF549	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF418	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF584	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF256	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF772	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF154	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF773	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1		ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF304	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1		ortholog_many2many	ZNF837	ortholog_many2many
Zfy1		ortholog_many2many	ZNF837	ortholog_many2many
Zfy1		ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF480	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF548	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF793	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF837	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF792	ortholog_many2many	ZNF837	ortholog_many2many
Zfy1	ZNF549	ortholog_many2many	ZNF792	ortholog_many2many
Zfy1	ZNF418	ortholog_many2many	ZNF792	ortholog_many2many
Zfy1	ZNF584	ortholog_many2many	ZNF792	ortholog_many2many
Zfy1	ZNF256	ortholog_many2many	ZNF792	ortholog_many2many
Zfy1	ZNF772	ortholog_many2many	ZNF792	ortholog_many2many
Zfy1	ZNF154	ortholog_many2many	ZNF792	ortholog_many2many
Zfy1	ZNF773	ortholog_many2many	ZNF792	ortholog_many2many
Zfy1		ortholog_many2many	ZNF792	ortholog_many2many
Zfy1	ZNF304	ortholog_many2many	ZNF792	ortholog_many2many
Zfy1		ortholog_many2many	ZNF792	ortholog_many2many
Zfy1		ortholog_many2many	ZNF792	ortholog_many2many
Zfy1		ortholog_many2many	ZNF792	ortholog_many2many
Zfy1	ZNF480	ortholog_many2many	ZNF792	ortholog_many2many
Zfy1	ZNF548	ortholog_many2many	ZNF792	ortholog_many2many
Zfy1	ZNF793	ortholog_many2many	ZNF792	ortholog_many2many
Zfy1	ZNF837	ortholog_many2many	ZNF792	ortholog_many2many
Zfy1	ZNF792	ortholog_many2many	ZNF792	ortholog_many2many
Uba1y		ortholog_one2many		
Uba1y		ortholog_one2many		
Kdm5d	KDM5D	ortholog_one2one	KDM5D	ortholog_one2one
n-R5s1			5S_rRNA	ortholog_one2one
Gm54351				
Eif2s3y				
Uty	UTY	ortholog_one2one	UTY	ortholog_one2one
Ddx3y	DDX3Y	ortholog_one2many	DDX3Y	ortholog_one2one
Ddx3y		ortholog_one2many	DDX3Y	ortholog_one2one
Ddx3y		ortholog_one2many	DDX3Y	ortholog_one2one
Ddx3y		ortholog_one2many	DDX3Y	ortholog_one2one
Usp9y			USP9Y	ortholog_one2one
Gm25565				
Zfy2	ZNF549	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2		ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2		ortholog_many2many	ZNF549	ortholog_many2many
Zfy2		ortholog_many2many	ZNF549	ortholog_many2many
Zfy2		ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF549	ortholog_many2many
Zfy2	ZNF549	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2		ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2		ortholog_many2many	ZNF552	ortholog_many2many
Zfy2		ortholog_many2many	ZNF552	ortholog_many2many
Zfy2		ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF552	ortholog_many2many
Zfy2	ZNF549	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2		ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2		ortholog_many2many	ZNF418	ortholog_many2many
Zfy2		ortholog_many2many	ZNF418	ortholog_many2many
Zfy2		ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF418	ortholog_many2many
Zfy2	ZNF549	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2		ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2		ortholog_many2many	ZNF584	ortholog_many2many
Zfy2		ortholog_many2many	ZNF584	ortholog_many2many
Zfy2		ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF584	ortholog_many2many
Zfy2	ZNF549	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2		ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2		ortholog_many2many	ZNF256	ortholog_many2many
Zfy2		ortholog_many2many	ZNF256	ortholog_many2many
Zfy2		ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF256	ortholog_many2many
Zfy2	ZNF549	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2		ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2		ortholog_many2many	ZNF134	ortholog_many2many
Zfy2		ortholog_many2many	ZNF134	ortholog_many2many
Zfy2		ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF134	ortholog_many2many
Zfy2	ZNF549	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2		ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2		ortholog_many2many	ZNF154	ortholog_many2many
Zfy2		ortholog_many2many	ZNF154	ortholog_many2many
Zfy2		ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF154	ortholog_many2many
Zfy2	ZNF549	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2		ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2		ortholog_many2many	ZNF773	ortholog_many2many
Zfy2		ortholog_many2many	ZNF773	ortholog_many2many
Zfy2		ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF773	ortholog_many2many
Zfy2	ZNF549	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2		ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2		ortholog_many2many	ZNF304	ortholog_many2many
Zfy2		ortholog_many2many	ZNF304	ortholog_many2many
Zfy2		ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF304	ortholog_many2many
Zfy2	ZNF549	ortholog_many2many		ortholog_many2many
Zfy2	ZNF418	ortholog_many2many		ortholog_many2many
Zfy2	ZNF584	ortholog_many2many		ortholog_many2many
Zfy2	ZNF256	ortholog_many2many		ortholog_many2many
Zfy2	ZNF772	ortholog_many2many		ortholog_many2many
Zfy2	ZNF154	ortholog_many2many		ortholog_many2many
Zfy2	ZNF773	ortholog_many2many		ortholog_many2many
Zfy2		ortholog_many2many		ortholog_many2many
Zfy2	ZNF304	ortholog_many2many		ortholog_many2many
Zfy2		ortholog_many2many		ortholog_many2many
Zfy2		ortholog_many2many		ortholog_many2many
Zfy2		ortholog_many2many		ortholog_many2many
Zfy2	ZNF480	ortholog_many2many		ortholog_many2many
Zfy2	ZNF548	ortholog_many2many		ortholog_many2many
Zfy2	ZNF793	ortholog_many2many		ortholog_many2many
Zfy2	ZNF837	ortholog_many2many		ortholog_many2many
Zfy2	ZNF792	ortholog_many2many		ortholog_many2many
Zfy2	ZNF549	ortholog_many2many		ortholog_many2many
Zfy2	ZNF418	ortholog_many2many		ortholog_many2many
Zfy2	ZNF584	ortholog_many2many		ortholog_many2many
Zfy2	ZNF256	ortholog_many2many		ortholog_many2many
Zfy2	ZNF772	ortholog_many2many		ortholog_many2many
Zfy2	ZNF154	ortholog_many2many		ortholog_many2many
Zfy2	ZNF773	ortholog_many2many		ortholog_many2many
Zfy2		ortholog_many2many		ortholog_many2many
Zfy2	ZNF304	ortholog_many2many		ortholog_many2many
Zfy2		ortholog_many2many		ortholog_many2many
Zfy2		ortholog_many2many		ortholog_many2many
Zfy2		ortholog_many2many		ortholog_many2many
Zfy2	ZNF480	ortholog_many2many		ortholog_many2many
Zfy2	ZNF548	ortholog_many2many		ortholog_many2many
Zfy2	ZNF793	ortholog_many2many		ortholog_many2many
Zfy2	ZNF837	ortholog_many2many		ortholog_many2many
Zfy2	ZNF792	ortholog_many2many		ortholog_many2many
Zfy2	ZNF549	ortholog_many2many		ortholog_many2many
Zfy2	ZNF418	ortholog_many2many		ortholog_many2many
Zfy2	ZNF584	ortholog_many2many		ortholog_many2many
Zfy2	ZNF256	ortholog_many2many		ortholog_many2many
Zfy2	ZNF772	ortholog_many2many		ortholog_many2many
Zfy2	ZNF154	ortholog_many2many		ortholog_many2many
Zfy2	ZNF773	ortholog_many2many		ortholog_many2many
Zfy2		ortholog_many2many		ortholog_many2many
Zfy2	ZNF304	ortholog_many2many		ortholog_many2many
Zfy2		ortholog_many2many		ortholog_many2many
Zfy2		ortholog_many2many		ortholog_many2many
Zfy2		ortholog_many2many		ortholog_many2many
Zfy2	ZNF480	ortholog_many2many		ortholog_many2many
Zfy2	ZNF548	ortholog_many2many		ortholog_many2many
Zfy2	ZNF793	ortholog_many2many		ortholog_many2many
Zfy2	ZNF837	ortholog_many2many		ortholog_many2many
Zfy2	ZNF792	ortholog_many2many		ortholog_many2many
Zfy2	ZNF549	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2		ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2		ortholog_many2many	ZNF419	ortholog_many2many
Zfy2		ortholog_many2many	ZNF419	ortholog_many2many
Zfy2		ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF419	ortholog_many2many
Zfy2	ZNF549	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2		ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2		ortholog_many2many	ZNF793	ortholog_many2many
Zfy2		ortholog_many2many	ZNF793	ortholog_many2many
Zfy2		ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF793	ortholog_many2many
Zfy2	ZNF549	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2		ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2		ortholog_many2many	ZNF837	ortholog_many2many
Zfy2		ortholog_many2many	ZNF837	ortholog_many2many
Zfy2		ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF837	ortholog_many2many
Zfy2	ZNF549	ortholog_many2many	ZNF792	ortholog_many2many
Zfy2	ZNF418	ortholog_many2many	ZNF792	ortholog_many2many
Zfy2	ZNF584	ortholog_many2many	ZNF792	ortholog_many2many
Zfy2	ZNF256	ortholog_many2many	ZNF792	ortholog_many2many
Zfy2	ZNF772	ortholog_many2many	ZNF792	ortholog_many2many
Zfy2	ZNF154	ortholog_many2many	ZNF792	ortholog_many2many
Zfy2	ZNF773	ortholog_many2many	ZNF792	ortholog_many2many
Zfy2		ortholog_many2many	ZNF792	ortholog_many2many
Zfy2	ZNF304	ortholog_many2many	ZNF792	ortholog_many2many
Zfy2		ortholog_many2many	ZNF792	ortholog_many2many
Zfy2		ortholog_many2many	ZNF792	ortholog_many2many
Zfy2		ortholog_many2many	ZNF792	ortholog_many2many
Zfy2	ZNF480	ortholog_many2many	ZNF792	ortholog_many2many
Zfy2	ZNF548	ortholog_many2many	ZNF792	ortholog_many2many
Zfy2	ZNF793	ortholog_many2many	ZNF792	ortholog_many2many
Zfy2	ZNF837	ortholog_many2many	ZNF792	ortholog_many2many
Zfy2	ZNF792	ortholog_many2many	ZNF792	ortholog_many2many
H2al2c		ortholog_one2many		
Sry	SRY	ortholog_one2one	SRY	ortholog_one2one
H2al2b		ortholog_one2many		
Rbmyf1	RBMY	ortholog_many2many		ortholog_many2many
Rbmyf1		ortholog_many2many		ortholog_many2many
Rbmyf1	RBMY	ortholog_many2many		ortholog_many2many
Rbmyf1		ortholog_many2many		ortholog_many2many
Rbmy	RBMY	ortholog_many2many		ortholog_many2many
Rbmy		ortholog_many2many		ortholog_many2many
Rbmy	RBMY	ortholog_many2many		ortholog_many2many
Rbmy		ortholog_many2many		ortholog_many2many
Rbmyf2	RBMY	ortholog_many2many		ortholog_many2many
Rbmyf2		ortholog_many2many		ortholog_many2many
Rbmyf2	RBMY	ortholog_many2many		ortholog_many2many
Rbmyf2		ortholog_many2many		ortholog_many2many
Rbmyf3	RBMY	ortholog_many2many		ortholog_many2many
Rbmyf3		ortholog_many2many		ortholog_many2many
