Gene stable ID	Gene name	Macaque gene stable ID	Macaque gene name	Macaque homology type
ENSMUSG00000095267	Ssty1	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000095267	Ssty1	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000095520	Gm20877	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000095520	Gm20877	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000104267	Gm20807	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000104267	Gm20807	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000103468	Gm21440	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000103468	Gm21440	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000093903	Gm21454	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000093903	Gm21454	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000101155	Sly	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000096122	Gm21943	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000096122	Gm21943	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000101399	Gm28961	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000094052	Gm21118	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000094052	Gm21118	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000099948	Gm29424	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000099948	Gm29424	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000100231	Gm29554	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000095508	Gm20812	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000095508	Gm20812	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000095606	Gm21258	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000094570	Gm20931	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000095867	Gm20917	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000095867	Gm20917	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000094746	Gm20916	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000095793	Gm20855	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000096650	Gm20896	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000099531	Gm20869	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000094660	Gm21394	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000094660	Gm21394	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000099840	Gm21409	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000100485	Gm20920	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000101158	Gm20894	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000101286	Gm21317	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000101933	Gm20835	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000099894	Gm20911	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000096769	Gm21117	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000094616	Gm20888	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000094647	Gm21650	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000094821	Gm21518	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000095979	Gm21209	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000096902	Gm20843	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000102045	Gm21294	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000095153	Gm21095	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000099541	Gm21488	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000100055	Gm20890	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000100708	Gm21173	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000100726	Gm21497	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000100972	Gm28553	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000095578	Gm21760	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000095135	Gm21858	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000100667	1700040F15Rik	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000101653	Gm20792	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000093895	Gm21865	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000103371	Gm35134	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000104191	Gm30737	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000100608	Gm21996	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000101915	Gm28102	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000094789	Gm28490	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000100467	Gm29582	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000100338	Gm28870	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000094181	Gm21739	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000094782	Gm21256	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000095011	Gm20838	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000095141	Gm28891	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000096178	Gm20837	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000096626	Gm21861	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000099740	Gm28897	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000099792	Gm29564	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000099925	Gm28827	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000101528	Gm29110	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000103528	Gm31571	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000102668	Gm29866	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000094813	Gm20777	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000094813	Gm20777	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000101396	Gm28510	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000095950	Gm20737	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000095950	Gm20737	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000101243	Gm28919	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000079806	Gm21719	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000079806	Gm21719	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000100634	Gm28171	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000100634	Gm28171	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000096036	Gm21778	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000096036	Gm21778	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000096706	Gm21854	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000096706	Gm21854	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000096268	Gm20914	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000096268	Gm20914	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000094773	Gm21812	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000094773	Gm21812	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000096223	Gm21874	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000096223	Gm21874	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000094556	Gm20821	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000094556	Gm20821	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000094484	Gm21244	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000094484	Gm21244	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000091077	Gm21292	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000091077	Gm21292	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000094679	Gm21721	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000094679	Gm21721	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000096820	Gm21425	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000096820	Gm21425	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000095900	Gm20773	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000095900	Gm20773	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000095452	Gm20795	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000095452	Gm20795	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000095263	Gm21094	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000094399	Gm21477	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000047161	Chst9	ENSMMUG00000011801	CHST9	ortholog_one2one
ENSMUSG00000024304	Cdh2	ENSMMUG00000015178	CDH2	ortholog_one2one
ENSMUSG00000048799	Cep120	ENSMMUG00000015767	CEP120	ortholog_one2one
ENSMUSG00000065968	Ifitm7	ENSMMUG00000013256	IFITM2	ortholog_many2many
ENSMUSG00000065968	Ifitm7	ENSMMUG00000061959		ortholog_many2many
ENSMUSG00000065968	Ifitm7	ENSMMUG00000049915		ortholog_many2many
ENSMUSG00000065968	Ifitm7	ENSMMUG00000064873		ortholog_many2many
ENSMUSG00000084576	Gm23655	ENSMMUG00000024730	U6	ortholog_one2many
ENSMUSG00000091212	Krtap11-1	ENSMMUG00000051158	KRTAP11-1	ortholog_one2one
ENSMUSG00000044117	Bmerb1	ENSMMUG00000058016	BMERB1	ortholog_one2one
ENSMUSG00000022827	Rabl3	ENSMMUG00000001594	RABL3	ortholog_one2one
ENSMUSG00000022821	Hgd	ENSMMUG00000001593	HGD	ortholog_one2one
ENSMUSG00000073563	Csnk1g3	ENSMMUG00000006646	CSNK1G3	ortholog_one2one
ENSMUSG00000022820	Ndufb4	ENSMMUG00000001592	NDUFB4	ortholog_one2one
ENSMUSG00000059898	Dsc3	ENSMMUG00000007668	DSC3	ortholog_one2one
ENSMUSG00000060657	Marf1	ENSMMUG00000018035	MARF1	ortholog_one2one
ENSMUSG00000052713	Zfp608	ENSMMUG00000004409	ZNF608	ortholog_one2one
ENSMUSG00000070074	Mir484	ENSMMUG00000027126	MIR484	ortholog_one2one
ENSMUSG00000022816	Fstl1	ENSMMUG00000002925	FSTL1	ortholog_one2one
ENSMUSG00000084521	Gm24183	ENSMMUG00000035912		ortholog_many2many
ENSMUSG00000084521	Gm24183	ENSMMUG00000033307		ortholog_many2many
ENSMUSG00000084521	Gm24183	ENSMMUG00000032797		ortholog_many2many
ENSMUSG00000084521	Gm24183	ENSMMUG00000052458		ortholog_many2many
ENSMUSG00000084521	Gm24183	ENSMMUG00000061842		ortholog_many2many
ENSMUSG00000084521	Gm24183	ENSMMUG00000032818		ortholog_many2many
ENSMUSG00000084521	Gm24183	ENSMMUG00000058601		ortholog_many2many
ENSMUSG00000084521	Gm24183	ENSMMUG00000032769		ortholog_many2many
ENSMUSG00000084521	Gm24183	ENSMMUG00000032995		ortholog_many2many
ENSMUSG00000084521	Gm24183	ENSMMUG00000049700		ortholog_many2many
ENSMUSG00000084521	Gm24183	ENSMMUG00000033201	SNORA40	ortholog_many2many
ENSMUSG00000084521	Gm24183	ENSMMUG00000033180		ortholog_many2many
ENSMUSG00000108763	Btnl12	ENSMMUG00000065003	BTN2A2	ortholog_one2one
ENSMUSG00000034158	Lrrc58	ENSMMUG00000000075	LRRC58	ortholog_one2one
ENSMUSG00000046961	Gpr156	ENSMMUG00000001981	GPR156	ortholog_one2one
ENSMUSG00000001700	Gramd3	ENSMMUG00000007899	GRAMD2B	ortholog_one2one
ENSMUSG00000065188	Gm25140	ENSMMUG00000024250	U1	ortholog_one2many
ENSMUSG00000022812	Gsk3b	ENSMMUG00000001980	GSK3B	ortholog_one2one
ENSMUSG00000022678	Nde1	ENSMMUG00000010366	NDE1	ortholog_one2one
ENSMUSG00000024331	Dsc2	ENSMMUG00000011687	DSC2	ortholog_one2one
ENSMUSG00000002489	Tiam1	ENSMMUG00000019571	TIAM1	ortholog_one2one
ENSMUSG00000044322	Dsc1	ENSMMUG00000011690	DSC1	ortholog_one2one
ENSMUSG00000034774	Dsg1c	ENSMMUG00000022703	DSG1	ortholog_one2many
ENSMUSG00000069441	Dsg1a	ENSMMUG00000022703	DSG1	ortholog_one2many
ENSMUSG00000022982	Sod1	ENSMMUG00000001711	SOD1	ortholog_one2one
ENSMUSG00000061928	Dsg1b	ENSMMUG00000022703	DSG1	ortholog_one2many
ENSMUSG00000022983	Scaf4	ENSMMUG00000001712	SCAF4	ortholog_one2one
ENSMUSG00000053644	Aldh7a1	ENSMMUG00000016682	ALDH7A1	ortholog_one2one
ENSMUSG00000053414	Hunk	ENSMMUG00000012917	HUNK	ortholog_one2one
ENSMUSG00000022978	Mis18a	ENSMMUG00000059707	MIS18A	ortholog_one2one
ENSMUSG00000039956	Mrap	ENSMMUG00000059677	MRAP	ortholog_one2one
ENSMUSG00000001804	Dsg4	ENSMMUG00000022704	DSG4	ortholog_one2one
ENSMUSG00000039929	Urb1	ENSMMUG00000010295	URB1	ortholog_one2one
ENSMUSG00000008301	Phax	ENSMMUG00000016683	PHAX	ortholog_one2one
ENSMUSG00000032900	Tex43	ENSMMUG00000056480	TEX43	ortholog_one2one
ENSMUSG00000024590	Lmnb1	ENSMMUG00000000823	LMNB1	ortholog_one2one
ENSMUSG00000018830	Myh11	ENSMMUG00000010367	MYH11	ortholog_one2one
ENSMUSG00000032656	Marchf3	ENSMMUG00000021547	MARCHF3	ortholog_one2one
ENSMUSG00000056632	Dsg3	ENSMMUG00000021094	DSG3	ortholog_one2one
ENSMUSG00000024592	C330018D20Rik	ENSMMUG00000037806	C6H5orf63	ortholog_one2one
ENSMUSG00000044393	Dsg2	ENSMMUG00000021095	DSG2	ortholog_one2one
ENSMUSG00000061808	Ttr	ENSMMUG00000052277	TTR	ortholog_one2one
ENSMUSG00000056124	B4galt6	ENSMMUG00000016674	B4GALT6	ortholog_one2one
ENSMUSG00000024593	Megf10	ENSMMUG00000018827	MEGF10	ortholog_one2one
ENSMUSG00000033382	Trappc8	ENSMMUG00000018006	TRAPPC8	ortholog_one2one
ENSMUSG00000022677	Cep20	ENSMMUG00000038422	CEP20	ortholog_one2one
ENSMUSG00000039903	Eva1c	ENSMMUG00000048824	EVA1C	ortholog_one2one
ENSMUSG00000033863	Klf9	ENSMMUG00000063718	KLF9	ortholog_one2one
ENSMUSG00000033107	Rnf125	ENSMMUG00000059512	RNF125	ortholog_one2one
ENSMUSG00000025075	Habp2	ENSMMUG00000001207	HABP2	ortholog_one2one
ENSMUSG00000024317	Rnf138	ENSMMUG00000012849	RNF138	ortholog_one2one
ENSMUSG00000022972	Cfap298	ENSMMUG00000010304	CFAP298	ortholog_one2one
ENSMUSG00000022790	Igsf11	ENSMMUG00000008075	IGSF11	ortholog_one2one
ENSMUSG00000024313	Mep1b	ENSMMUG00000023019	MEP1B	ortholog_one2one
ENSMUSG00000061080	Lsamp	ENSMMUG00000012579	LSAMP	ortholog_one2one
ENSMUSG00000042680	Garem1	ENSMMUG00000023020	GAREM1	ortholog_one2one
ENSMUSG00000119849	Gm54376	ENSMMUG00000025269	Y_RNA	ortholog_one2one
ENSMUSG00000024598	Fbn2	ENSMMUG00000010682	FBN2	ortholog_one2one
ENSMUSG00000077535	Gm22543	ENSMMUG00000025917	U6	ortholog_one2one
ENSMUSG00000047261	Gap43	ENSMMUG00000012578	GAP43	ortholog_one2one
ENSMUSG00000118928	Gm25547	ENSMMUG00000051054	U6	ortholog_one2one
ENSMUSG00000068617	Efcab1	ENSMMUG00000053238	CLXN	ortholog_one2one
ENSMUSG00000022973	Synj1	ENSMMUG00000004624	SYNJ1	ortholog_one2one
ENSMUSG00000042514	Klhl14	ENSMMUG00000008190	KLHL14	ortholog_one2one
ENSMUSG00000118919	Gm24263	ENSMMUG00000028453	U6	ortholog_one2one
ENSMUSG00000033207	Mamdc2	ENSMMUG00000008343	MAMDC2	ortholog_one2one
ENSMUSG00000024600	Slc27a6	ENSMMUG00000017031	SLC27A6	ortholog_one2one
ENSMUSG00000024601	Isoc1	ENSMMUG00000057243	ISOC1	ortholog_one2one
ENSMUSG00000033053	Cfap95	ENSMMUG00000015844	CFAP95	ortholog_one2one
ENSMUSG00000053441	Adamts19	ENSMMUG00000057304	ADAMTS19	ortholog_one2one
ENSMUSG00000074925	Ptar1	ENSMMUG00000003132	PTAR1	ortholog_one2one
ENSMUSG00000024897	Apba1	ENSMMUG00000011401	APBA1	ortholog_one2one
ENSMUSG00000024306	Ccdc178	ENSMMUG00000004328	CCDC178	ortholog_one2one
ENSMUSG00000022674	Ube2v2	ENSMMUG00000008223	UBE2V2	ortholog_one2one
ENSMUSG00000071604	Entrep1	ENSMMUG00000005401	ENTREP1	ortholog_one2one
ENSMUSG00000065256	Gm23972	ENSMMUG00000026583	U1	ortholog_one2many
ENSMUSG00000084487	Gm23787	ENSMMUG00000058284	SNORD114-14	ortholog_one2one
ENSMUSG00000022673	Mcm4	ENSMMUG00000015360	MCM4	ortholog_one2one
ENSMUSG00000084604	Gm22205	ENSMMUG00000053086	SNORD114-24	ortholog_one2one
ENSMUSG00000088820	Gm25224	ENSMMUG00000025526	SNORD114-27	ortholog_one2one
ENSMUSG00000033063	Cntnap3	ENSMMUG00000016712		ortholog_one2one
ENSMUSG00000024812	Tjp2	ENSMMUG00000003780	TJP2	ortholog_one2one
ENSMUSG00000020607	Lratd1	ENSMMUG00000004215	LRATD1	ortholog_one2one
ENSMUSG00000065617	Mir323	ENSMMUG00000027026	MIR323A	ortholog_one2one
ENSMUSG00000070141	Mir494	ENSMMUG00000033111	mml-mir-494	ortholog_one2one
ENSMUSG00000064386	Gm26449	ENSMMUG00000058965	U6	ortholog_one2one
ENSMUSG00000050875	Minar2	ENSMMUG00000044051	MINAR2	ortholog_one2one
ENSMUSG00000022974	Paxbp1	ENSMMUG00000043714	PAXBP1	ortholog_one2one
ENSMUSG00000098838	Mir381	ENSMMUG00000027095	MIR381	ortholog_one2one
ENSMUSG00000041817	Fam169a	ENSMMUG00000011198	FAM169A	ortholog_one2one
ENSMUSG00000020601	Trib2	ENSMMUG00000038615	TRIB2	ortholog_one2one
ENSMUSG00000058152	Chsy3	ENSMMUG00000003312	CHSY3	ortholog_one2one
ENSMUSG00000056380	Gpr50	ENSMMUG00000001620	GPR50	ortholog_one2one
ENSMUSG00000035181	Heatr5a	ENSMMUG00000011779	HEATR5A	ortholog_one2one
ENSMUSG00000057762	Gm6169	ENSMMUG00000023022	PLP2	ortholog_one2many
ENSMUSG00000059363	Fxn	ENSMMUG00000000357	FXN	ortholog_one2one
ENSMUSG00000045215	Asxl3	ENSMMUG00000014451	ASXL3	ortholog_one2one
ENSMUSG00000033965	Slc16a2	ENSMMUG00000013165	SLC16A2	ortholog_one2one
ENSMUSG00000039851	4932438H23Rik	ENSMMUG00000012298	C3H21orf62	ortholog_one2one
ENSMUSG00000021359	Tfap2a	ENSMMUG00000006186	TFAP2A	ortholog_one2one
ENSMUSG00000024867	Pip5k1b	ENSMMUG00000012472	PIP5K1B	ortholog_one2one
ENSMUSG00000073257	Gm10488	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000022708	Zbtb20	ENSMMUG00000020641	ZBTB20	ortholog_one2one
ENSMUSG00000073131	Vma21	ENSMMUG00000058334		ortholog_one2one
ENSMUSG00000024603	Dctn4	ENSMMUG00000019764	DCTN4	ortholog_one2one
ENSMUSG00000073255	Gm14632	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00000048572	Tmem252	ENSMMUG00000056154	TMEM252	ortholog_one2one
ENSMUSG00000041731	Pgm5	ENSMMUG00000008230	PGM5	ortholog_one2one
ENSMUSG00000021360	Gcnt2	ENSMMUG00000020132	GCNT2	ortholog_one2one
ENSMUSG00000020956	Dtd2	ENSMMUG00000050472	DTD2	ortholog_one2one
ENSMUSG00000041380	Htr2c	ENSMMUG00000009607	HTR2C	ortholog_one2one
ENSMUSG00000035148	Gpr33	ENSMMUG00000015703	GPR33	ortholog_one2one
ENSMUSG00000058927	Gm10053	ENSMMUG00000051205	CYCS	ortholog_many2many
ENSMUSG00000058927	Gm10053	ENSMMUG00000029549		ortholog_many2many
ENSMUSG00000071235	Vrtn	ENSMMUG00000012383	VRTN	ortholog_one2one
ENSMUSG00000051490	Foxd4	ENSMMUG00000023182	FOXD4L1	ortholog_one2one
ENSMUSG00000041923	Nol4	ENSMMUG00000017276	NOL4	ortholog_one2one
ENSMUSG00000049134	Nrap	ENSMMUG00000001208	NRAP	ortholog_one2one
ENSMUSG00000056537	Rlim	ENSMMUG00000009249	RLIM	ortholog_one2one
ENSMUSG00000041138	Nme8	ENSMMUG00000010167	NME8	ortholog_one2one
ENSMUSG00000021938	Pspc1	ENSMMUG00000020262	PSPC1	ortholog_one2one
ENSMUSG00000036061	Smug1	ENSMMUG00000011642	SMUG1	ortholog_one2one
ENSMUSG00000077767	Snora35	ENSMMUG00000033074	SNORA35	ortholog_one2one
ENSMUSG00000064876	Gm23378	ENSMMUG00000026505	U6	ortholog_one2many
ENSMUSG00000073130	Gm1141	ENSMMUG00000022771	PASD1	ortholog_one2one
ENSMUSG00000118809	Gm25873	ENSMMUG00000051861	U6	ortholog_one2one
ENSMUSG00000068114	Ccdc134	ENSMMUG00000011531	CCDC134	ortholog_one2one
ENSMUSG00000071552	Tigit	ENSMMUG00000054667	TIGIT	ortholog_one2one
ENSMUSG00000070136	Mir496a	ENSMMUG00000032717	mml-mir-496	ortholog_one2one
ENSMUSG00000071234	Syndig1l	ENSMMUG00000038996	SYNDIG1L	ortholog_one2one
ENSMUSG00000022672	Prkdc	ENSMMUG00000015347	PRKDC	ortholog_one2one
ENSMUSG00000065450	Mir448	ENSMMUG00000032745	mml-mir-448	ortholog_one2one
ENSMUSG00000055639	Dach1	ENSMMUG00000013234	DACH1	ortholog_one2one
ENSMUSG00000076052	Mir541	ENSMMUG00000033362	mml-mir-541	ortholog_one2one
ENSMUSG00000094759	Gm10487	ENSMMUG00000063989	SYCP3	ortholog_one2many
ENSMUSG00002075156	Gm54371	ENSMMUG00000033146	MIR323B	ortholog_one2one
ENSMUSG00000065570	Mir412	ENSMMUG00000027019	mml-mir-412	ortholog_one2one
ENSMUSG00000024604	Rbm22	ENSMMUG00000020683	RBM22	ortholog_one2one
ENSMUSG00000035142	Nubpl	ENSMMUG00000012726	NUBPL	ortholog_one2one
ENSMUSG00000033361	Prrg3	ENSMMUG00000016929	PRRG3	ortholog_one2one
ENSMUSG00000022155	Mroh2b	ENSMMUG00000004774	MROH2B	ortholog_one2one
ENSMUSG00000038683	Pak1ip1	ENSMMUG00000018787	PAK1IP1	ortholog_one2one
ENSMUSG00000046449	Nexmif	ENSMMUG00000011440	NEXMIF	ortholog_one2one
ENSMUSG00000049173	Myoz3	ENSMMUG00000020679	MYOZ3	ortholog_one2one
ENSMUSG00000021242	Npc2	ENSMMUG00000006563	NPC2	ortholog_one2one
ENSMUSG00000043079	Synpo	ENSMMUG00000005414	NDST1	ortholog_one2one
ENSMUSG00000053593	Fate1	ENSMMUG00000040974	FATE1	ortholog_one2one
ENSMUSG00000031289	Il13ra2	ENSMMUG00000022224	IL13RA2	ortholog_one2one
ENSMUSG00000021241	Isca2	ENSMMUG00000050430	ISCA2	ortholog_one2one
ENSMUSG00000119462	Gm26139	ENSMMUG00000053256	U6	ortholog_one2one
ENSMUSG00000040123	Zmym5	ENSMMUG00000001920	ZMYM5	ortholog_one2one
ENSMUSG00000035133	Arhgap5	ENSMMUG00000016346	ARHGAP5	ortholog_one2one
ENSMUSG00000053101	Gpr141	ENSMMUG00000040368	GPR141	ortholog_one2one
ENSMUSG00000009575	Cbx5	ENSMMUG00000004950	CBX5	ortholog_one2one
ENSMUSG00000005864	Cnga2	ENSMMUG00000063694	CNGA2	ortholog_one2one
ENSMUSG00000041112	Elmo1	ENSMMUG00000023104	ELMO1	ortholog_one2one
ENSMUSG00000119273	Gm24859	ENSMMUG00000065338	U6	ortholog_one2many
ENSMUSG00000119013	Gm23296	ENSMMUG00000065338	U6	ortholog_one2many
ENSMUSG00000033343	Magea4	ENSMMUG00000063217	MAGEA10	ortholog_one2many
ENSMUSG00000079105	C7	ENSMMUG00000014171	C7	ortholog_one2one
ENSMUSG00000061603	Akap6	ENSMMUG00000015128	AKAP6	ortholog_one2one
ENSMUSG00000031333	Abcb7	ENSMMUG00000015619	ABCB7	ortholog_one2one
ENSMUSG00000024608	Rps14	ENSMMUG00000002848	RPS14	ortholog_one2one
ENSMUSG00000065714	Gm25652	ENSMMUG00000032735	U6	ortholog_one2one
ENSMUSG00000037572	Wdhd1	ENSMMUG00000000302	WDHD1	ortholog_one2one
ENSMUSG00000041849	Card6	ENSMMUG00000023808	CARD6	ortholog_one2one
ENSMUSG00000077737	Snord72	ENSMMUG00000032834	SNORD72	ortholog_one2one
ENSMUSG00000050697	Prkaa1	ENSMMUG00000023806	PRKAA1	ortholog_one2one
ENSMUSG00000119139	n-R5s58	ENSMMUG00000053818	5S_rRNA	ortholog_many2many
ENSMUSG00000119139	n-R5s58	ENSMMUG00000053033	5S_rRNA	ortholog_many2many
ENSMUSG00000094601	Gm5926	ENSMMUG00000016045		ortholog_many2many
ENSMUSG00000094601	Gm5926	ENSMMUG00000058470		ortholog_many2many
ENSMUSG00000021010	Npas3	ENSMMUG00000014839	NPAS3	ortholog_one2one
ENSMUSG00000024302	Dtna	ENSMMUG00000003302	DTNA	ortholog_one2one
ENSMUSG00000022705	Drd3	ENSMMUG00000022936	DRD3	ortholog_one2one
ENSMUSG00000005705	Agrp	ENSMMUG00000060341	AGRP	ortholog_one2one
ENSMUSG00000022463	Srebf2	ENSMMUG00000003357	SREBF2	ortholog_one2one
ENSMUSG00000073016	Uprt	ENSMMUG00000021204	UPRT	ortholog_one2one
ENSMUSG00000031340	Gabre	ENSMMUG00000010936	GABRE	ortholog_one2one
ENSMUSG00000038604	Ripor1	ENSMMUG00000017105	RIPOR1	ortholog_one2one
ENSMUSG00000021322	Aoah	ENSMMUG00000022275	AOAH	ortholog_one2one
ENSMUSG00000022671	Mzt2	ENSMMUG00000013573	MZT2B	ortholog_one2one
ENSMUSG00000035105	Egln3	ENSMMUG00000000040	EGLN3	ortholog_one2one
ENSMUSG00000071637	Cebpd	ENSMMUG00000013151	CEBPD	ortholog_one2one
ENSMUSG00000043453	Magea10	ENSMMUG00000063217	MAGEA10	ortholog_one2many
ENSMUSG00000022704	Qtrt2	ENSMMUG00000001953	QTRT2	ortholog_one2one
ENSMUSG00000064605	Gm22220	ENSMMUG00000028504	U1	ortholog_one2one
