Gene name	Gene stable ID	Mouse gene stable ID	Mouse gene name	Mouse homology type	Zebrafish gene stable ID	Zebrafish gene name	Zebrafish homology type
KLF5	ENSG00000102554	ENSMUSG00000005148	Klf5	ortholog_one2one	ENSDARG00000062106	klf5b	ortholog_one2many
KLF5	ENSG00000102554	ENSMUSG00000005148	Klf5	ortholog_one2one	ENSDARG00000015506	pibf1	ortholog_one2many
CBY2	ENSG00000174015	ENSMUSG00000034913	Cby2	ortholog_one2one			
UBAC2	ENSG00000134882	ENSMUSG00000041765	Ubac2	ortholog_one2one	ENSDARG00000093065	ubac2	ortholog_one2one
RFC3	ENSG00000133119	ENSMUSG00000033970	Rfc3	ortholog_one2one	ENSDARG00000055969	rfc3	ortholog_one2one
AKAIN1	ENSG00000231824	ENSMUSG00000091636	Akain1	ortholog_one2one			
SLC14A2	ENSG00000132874	ENSMUSG00000024552	Slc14a2	ortholog_one2one	ENSDARG00000051914	slc14a2	ortholog_one2many
POU4F1	ENSG00000152192	ENSMUSG00000048349	Pou4f1	ortholog_one2one	ENSDARG00000005559	pou4f1	ortholog_one2one
SPATA13	ENSG00000182957	ENSMUSG00000021990	Spata13	ortholog_one2one	ENSDARG00000062837	spata13	ortholog_one2one
SS18	ENSG00000141380	ENSMUSG00000037013	Ss18	ortholog_one2one	ENSDARG00000002970	ss18	ortholog_one2one
CLDN14	ENSG00000159261	ENSMUSG00000047109	Cldn14	ortholog_one2one			
CHODL	ENSG00000154645	ENSMUSG00000022860	Chodl	ortholog_one2one	ENSDARG00000034528	chodl	ortholog_one2one
OLFM4	ENSG00000102837	ENSMUSG00000022026	Olfm4	ortholog_one2one	ENSDARG00000087625	si:ch211-173a9.6	ortholog_one2many
OLFM4	ENSG00000102837	ENSMUSG00000022026	Olfm4	ortholog_one2one	ENSDARG00000041960	si:ch211-173a9.6	ortholog_one2many
PRR20A	ENSG00000204919						
IPO5	ENSG00000065150	ENSMUSG00000030662	Ipo5	ortholog_one2one	ENSDARG00000040245	kpnb3	ortholog_one2one
S100B	ENSG00000160307	ENSMUSG00000033208	S100b	ortholog_one2one	ENSDARG00000057598	s100b	ortholog_one2one
BACH1	ENSG00000156273	ENSMUSG00000025612	Bach1	ortholog_one2one	ENSDARG00000062553	bach1a	ortholog_one2many
BACH1	ENSG00000156273	ENSMUSG00000025612	Bach1	ortholog_one2one	ENSDARG00000002196	bach1b	ortholog_one2many
	ENSG00000277067						
ETS2	ENSG00000157557	ENSMUSG00000022895	Ets2	ortholog_one2one			
ARK2N	ENSG00000152242	ENSMUSG00000047466	Ark2n	ortholog_one2one	ENSDARG00000046071	ARK2N	ortholog_one2one
KCNJ15	ENSG00000157551	ENSMUSG00000062609	Kcnj15	ortholog_one2one	ENSDARG00000058988	KCNJ15	ortholog_one2one
DIAPH3	ENSG00000139734	ENSMUSG00000022021	Diaph3	ortholog_one2one	ENSDARG00000090785	diaph3	ortholog_one2one
RPRD1A	ENSG00000141425	ENSMUSG00000040446	Rprd1a	ortholog_one2one	ENSDARG00000104861	rprd1a	ortholog_one2one
CRYZL1	ENSG00000205758	ENSMUSG00000058240	Cryzl1	ortholog_one2one	ENSDARG00000026902	cryzl1	ortholog_one2one
RIT2	ENSG00000152214	ENSMUSG00000057455	Rit2	ortholog_one2one			
CTAGE1	ENSG00000212710	ENSMUSG00000021000	Mia2	ortholog_one2many			
HRH4	ENSG00000134489	ENSMUSG00000037346	Hrh4	ortholog_one2one			
RBBP8	ENSG00000101773	ENSMUSG00000041238	Rbbp8	ortholog_one2one			
N6AMT1	ENSG00000156239	ENSMUSG00000044442	N6amt1	ortholog_one2one	ENSDARG00000115421	n6amt1	ortholog_one2one
	ENSG00000280800						
ADAMTS5	ENSG00000154736	ENSMUSG00000022894	Adamts5	ortholog_one2one	ENSDARG00000100307	adamts5	ortholog_one2one
Y_RNA	ENSG00000277777						
5_8S_rRNA	ENSG00000277739						
MIR3648-2	ENSG00000264462						
	ENSG00000277671						
MIR6724-2	ENSG00000274060						
Y_RNA	ENSG00000274484						
MIR6724-3	ENSG00000277379						
	ENSG00000274868						
RNA5-8SN3	ENSG00000275215						
MIR6724-4	ENSG00000275692						
	ENSG00000278775						
RNA5-8SN1	ENSG00000278189						
Y_RNA	ENSG00000276546						
MIR6724-1	ENSG00000275950						
U1	ENSG00000275631	ENSMUSG00000065881	Gm22866	ortholog_one2many			
	ENSG00000275664						
MIR3648-1	ENSG00000275708						
	ENSG00000277437						
RNA5-8SN2	ENSG00000278233						
SNORA70	ENSG00000252199	ENSMUSG00000088005	Gm24787	ortholog_one2many			
Y_RNA	ENSG00000274046						
	ENSG00000264063						
RNU6-286P	ENSG00000207476						
RN7SL52P	ENSG00000264002						
RNU6-113P	ENSG00000252462						
Y_RNA	ENSG00000200754						
Y_RNA	ENSG00000199962						
RN7SKP147	ENSG00000252963	ENSMUSG00002076531	Gm54681	ortholog_one2one			
CCT8L2	ENSG00000198445	ENSMUSG00000038044	Cct8l1	ortholog_one2one			
RNU6-1326P	ENSG00000212564						
RNU6-772P	ENSG00000251851						
RNU2-55P	ENSG00000223078	ENSMUSG00000089183	Gm22946	ortholog_one2one			
RNU1-139P	ENSG00000212609						
RNU4-45P	ENSG00000202339	ENSMUSG00002076258	Gm56427	ortholog_one2many			
Y_RNA	ENSG00000199698						
RN7SKP236	ENSG00000274662						
RN7SL163P	ENSG00000266195						
MIR548X	ENSG00000265841						
RNU6-614P	ENSG00000207097	ENSMUSG00000064737	Gm23056	ortholog_one2many			
U6	ENSG00000283300	ENSMUSG00000089407	Gm24878	ortholog_one2many			
U6	ENSG00000283300	ENSMUSG00000084551	Gm24839	ortholog_one2many			
RN7SL740P	ENSG00000244294						
SNORA62	ENSG00000272015						
SNORA80A	ENSG00000200792	ENSMUSG00000077449	Gm23127	ortholog_one2many			
	ENSG00000251778				ENSDARG00000112208	FP074902.4	ortholog_many2many
	ENSG00000251778				ENSDARG00000113464	FP074902.5	ortholog_many2many
	ENSG00000251778				ENSDARG00000110189	FP074902.3	ortholog_many2many
C2CD2	ENSG00000157617	ENSMUSG00000045975	C2cd2	ortholog_one2one	ENSDARG00000105000	c2cd2	ortholog_one2one
TTC39C	ENSG00000168234	ENSMUSG00000024424	Ttc39c	ortholog_one2one	ENSDARG00000102308	ttc39c	ortholog_one2one
PCDH17	ENSG00000118946	ENSMUSG00000035566	Pcdh17	ortholog_one2one	ENSDARG00000027041	pcdh17	ortholog_one2one
USP12	ENSG00000152484	ENSMUSG00000029640	Usp12	ortholog_one2one	ENSDARG00000078109	usp12a	ortholog_many2many
USP12	ENSG00000152484	ENSMUSG00000029640	Usp12	ortholog_one2one	ENSDARG00000045343	usp46	ortholog_many2many
USP12	ENSG00000152484	ENSMUSG00000029640	Usp12	ortholog_one2one	ENSDARG00000074367	usp12b	ortholog_many2many
MAPK4	ENSG00000141639	ENSMUSG00000024558	Mapk4	ortholog_one2one	ENSDARG00000110581	mapk4	ortholog_one2one
ZBTB21	ENSG00000173276	ENSMUSG00000046962	Zbtb21	ortholog_one2one	ENSDARG00000043285	zbtb21	ortholog_one2one
ARK2C	ENSG00000141622	ENSMUSG00000025427	Ark2c	ortholog_one2one	ENSDARG00000077906	rnf165a	ortholog_one2many
ARK2C	ENSG00000141622	ENSMUSG00000025427	Ark2c	ortholog_one2one	ENSDARG00000078817	rnf165b	ortholog_one2many
RNU6-992P	ENSG00000200213						
CBR1	ENSG00000159228	ENSMUSG00000051483	Cbr1	ortholog_one2many	ENSDARG00000036587	cbr1	ortholog_one2one
CBR1	ENSG00000159228	ENSMUSG00000082815	Gm5678	ortholog_one2many	ENSDARG00000036587	cbr1	ortholog_one2one
SLC7A1	ENSG00000139514	ENSMUSG00000041313	Slc7a1	ortholog_one2one	ENSDARG00000100227	SLC7A1	ortholog_one2many
SLC7A1	ENSG00000139514	ENSMUSG00000041313	Slc7a1	ortholog_one2one	ENSDARG00000016439	slc7a1a	ortholog_one2many
ST8SIA3	ENSG00000177511	ENSMUSG00000056812	St8sia3	ortholog_one2one	ENSDARG00000045301	st8sia3	ortholog_one2one
RNF152	ENSG00000176641	ENSMUSG00000047496	Rnf152	ortholog_one2one	ENSDARG00000087782	rnf152	ortholog_one2one
CBR3	ENSG00000159231	ENSMUSG00000022947	Cbr3	ortholog_one2one	ENSDARG00000043562	zgc:65997	ortholog_many2many
CBR3	ENSG00000159231	ENSMUSG00000022947	Cbr3	ortholog_one2one	ENSDARG00000016213	zmp:0000001048	ortholog_many2many
CBR3	ENSG00000159231	ENSMUSG00000022947	Cbr3	ortholog_one2one	ENSDARG00000099873	zgc:163083	ortholog_many2many
CBR3	ENSG00000159231	ENSMUSG00000022947	Cbr3	ortholog_one2one	ENSDARG00000101749	zgc:92161	ortholog_many2many
CBR3	ENSG00000159231	ENSMUSG00000022947	Cbr3	ortholog_one2one	ENSDARG00000102720	zgc:123284	ortholog_many2many
CBR3	ENSG00000159231	ENSMUSG00000022947	Cbr3	ortholog_one2one	ENSDARG00000104829	zgc:112146	ortholog_many2many
CBR3	ENSG00000159231	ENSMUSG00000022947	Cbr3	ortholog_one2one	ENSDARG00000021149	cbr1l	ortholog_many2many
CBR3	ENSG00000159231	ENSMUSG00000022947	Cbr3	ortholog_one2one	ENSDARG00000035129	zgc:101858	ortholog_many2many
CCDC68	ENSG00000166510	ENSMUSG00000038903	Ccdc68	ortholog_one2one			
SLC15A1	ENSG00000088386	ENSMUSG00000025557	Slc15a1	ortholog_one2one	ENSDARG00000100315	slc15a1a	ortholog_one2many
SLC15A1	ENSG00000088386	ENSMUSG00000025557	Slc15a1	ortholog_one2one	ENSDARG00000044528	slc15a1b	ortholog_one2many
RUNX1	ENSG00000159216	ENSMUSG00000022952	Runx1	ortholog_one2one	ENSDARG00000087646	runx1	ortholog_one2one
SMAD2	ENSG00000175387	ENSMUSG00000024563	Smad2	ortholog_one2one			
EVA1C	ENSG00000166979	ENSMUSG00000039903	Eva1c	ortholog_one2one	ENSDARG00000056024	eva1c	ortholog_one2one
	ENSG00000252045	ENSMUSG00000065004	Gm26326	ortholog_one2many			
FOXO1	ENSG00000150907	ENSMUSG00000044167	Foxo1	ortholog_one2one	ENSDARG00000061549	foxo1b	ortholog_one2many
FOXO1	ENSG00000150907	ENSMUSG00000044167	Foxo1	ortholog_one2one	ENSDARG00000099555	foxo1a	ortholog_one2many
RAB27B	ENSG00000041353	ENSMUSG00000024511	Rab27b	ortholog_one2one	ENSDARG00000087762	rab27b	ortholog_one2one
TXNL1	ENSG00000091164	ENSMUSG00000024583	Txnl1	ortholog_one2one	ENSDARG00000011921	txnl1	ortholog_one2one
IGLV3-12	ENSG00000211667						
IGLV2-11	ENSG00000211668						
LRCH1	ENSG00000136141	ENSMUSG00000068015	Lrch1	ortholog_one2one	ENSDARG00000078778	lrch1	ortholog_one2one
CTIF	ENSG00000134030	ENSMUSG00000052928	Ctif	ortholog_one2one	ENSDARG00000090617	ctif	ortholog_one2one
TCP10L	ENSG00000242220	ENSMUSG00000071322	Tcp10a	ortholog_one2many			
TCP10L	ENSG00000242220	ENSMUSG00000052469	Tcp10c	ortholog_one2many			
TCP10L	ENSG00000242220	ENSMUSG00000055602	Tcp10b	ortholog_one2many			
BTG3	ENSG00000154640	ENSMUSG00000022863	Btg3	ortholog_one2one	ENSDARG00000069065	btg3	ortholog_one2one
DRG1	ENSG00000185721	ENSMUSG00000020457	Drg1	ortholog_one2one	ENSDARG00000039345	drg1	ortholog_one2one
CDADC1	ENSG00000102543	ENSMUSG00000021982	Cdadc1	ortholog_one2one	ENSDARG00000036650	cdadc1	ortholog_one2one
GAREM1	ENSG00000141441	ENSMUSG00000042680	Garem1	ortholog_one2one	ENSDARG00000017242	garem	ortholog_one2one
SUMO3	ENSG00000184900	ENSMUSG00000020265	Sumo3	ortholog_one2one	ENSDARG00000035993	sumo3b	ortholog_one2many
SUMO3	ENSG00000184900	ENSMUSG00000020265	Sumo3	ortholog_one2one	ENSDARG00000028119	sumo3a	ortholog_one2many
DIS3	ENSG00000083520	ENSMUSG00000033166	Dis3	ortholog_one2one	ENSDARG00000060559	dis3	ortholog_one2one
MRPL39	ENSG00000154719	ENSMUSG00000022889	Mrpl39	ortholog_one2one	ENSDARG00000041570	mrpl39	ortholog_one2one
ZBTB7C	ENSG00000184828	ENSMUSG00000044646	Zbtb7c	ortholog_one2one	ENSDARG00000100985	zbtb7c	ortholog_one2one
HORMAD2	ENSG00000176635	ENSMUSG00000020419	Hormad2	ortholog_one2one	ENSDARG00000040254	hormad1	ortholog_one2many
SAMSN1	ENSG00000155307	ENSMUSG00000022876	Samsn1	ortholog_one2one	ENSDARG00000054543	samsn1a	ortholog_one2many
SAMSN1	ENSG00000155307	ENSMUSG00000022876	Samsn1	ortholog_one2one	ENSDARG00000078647	samsn1b	ortholog_one2many
NCF4	ENSG00000100365	ENSMUSG00000071715	Ncf4	ortholog_one2one	ENSDARG00000040812	ncf4	ortholog_one2one
BOD1L2	ENSG00000228075	ENSMUSG00000044502	Bod1	ortholog_one2many			
FBXO15	ENSG00000141665	ENSMUSG00000034391	Fbxo15	ortholog_one2one	ENSDARG00000016897	fbxo15	ortholog_one2many
FBXO15	ENSG00000141665	ENSMUSG00000034391	Fbxo15	ortholog_one2one	ENSDARG00000029848	zgc:161973	ortholog_one2many
SIM2	ENSG00000159263	ENSMUSG00000062713	Sim2	ortholog_one2one			
SLC25A52	ENSG00000141437	ENSMUSG00000045973	Slc25a51	ortholog_one2many			
Y_RNA	ENSG00000207416						
RIPPLY3	ENSG00000183145	ENSMUSG00000022941	Ripply3	ortholog_one2one	ENSDARG00000036974	ripply3	ortholog_one2one
SFI1	ENSG00000198089	ENSMUSG00000023764	Sfi1	ortholog_one2one	ENSDARG00000053992	sfi1	ortholog_one2one
RNU6-696P	ENSG00000212136						
RRP1B	ENSG00000160208	ENSMUSG00000058392	Rrp1b	ortholog_one2one	ENSDARG00000103337	rrp1	ortholog_one2many
CDH7	ENSG00000081138	ENSMUSG00000026312	Cdh7	ortholog_one2one	ENSDARG00000023542	cdh7a	ortholog_one2many
CDH7	ENSG00000081138	ENSMUSG00000026312	Cdh7	ortholog_one2one	ENSDARG00000017649	cdh7b	ortholog_one2many
COL4A2	ENSG00000134871	ENSMUSG00000031503	Col4a2	ortholog_one2one	ENSDARG00000104110	col4a2	ortholog_one2one
RRP1	ENSG00000160214	ENSMUSG00000061032	Rrp1	ortholog_one2one	ENSDARG00000103337	rrp1	ortholog_one2many
MC4R	ENSG00000166603	ENSMUSG00000047259	Mc4r	ortholog_one2one			
PRR20C	ENSG00000229665						
SLITRK6	ENSG00000184564	ENSMUSG00000045871	Slitrk6	ortholog_one2one	ENSDARG00000098769	slitrk6	ortholog_one2one
TMX3	ENSG00000166479	ENSMUSG00000024614	Tmx3	ortholog_one2one	ENSDARG00000038894	tmx3a	ortholog_one2many
TMX3	ENSG00000166479	ENSMUSG00000024614	Tmx3	ortholog_one2one	ENSDARG00000088466	tmx3b	ortholog_one2many
PCDH9	ENSG00000184226	ENSMUSG00000055421	Pcdh9	ortholog_one2one	ENSDARG00000105441	pcdh11	ortholog_one2many
PCDH9	ENSG00000184226	ENSMUSG00000055421	Pcdh9	ortholog_one2one	ENSDARG00000063264	pcdh9	ortholog_one2many
AGPAT3	ENSG00000160216	ENSMUSG00000001211	Agpat3	ortholog_one2one	ENSDARG00000036549	agpat3	ortholog_one2one
CACNA1I	ENSG00000100346	ENSMUSG00000022416	Cacna1i	ortholog_one2one	ENSDARG00000115741	LO017974.1	ortholog_one2many
CACNA1I	ENSG00000100346	ENSMUSG00000022416	Cacna1i	ortholog_one2one	ENSDARG00000070522	cacna1ia	ortholog_one2many
CACNA1I	ENSG00000100346	ENSMUSG00000022416	Cacna1i	ortholog_one2one	ENSDARG00000096307	cacna1ib	ortholog_one2many
CDH20	ENSG00000101542	ENSMUSG00000050840	Cdh20	ortholog_one2one			
RNU6-859P	ENSG00000199598						
RNU6-1150P	ENSG00000252606						
PTPN2	ENSG00000175354	ENSMUSG00000024539	Ptpn2	ortholog_one2one	ENSDARG00000016481	ptpn2a	ortholog_one2many
PTPN2	ENSG00000175354	ENSMUSG00000024539	Ptpn2	ortholog_one2one	ENSDARG00000035986	ptpn2b	ortholog_one2many
ZMYM5	ENSG00000132950	ENSMUSG00000040123	Zmym5	ortholog_one2one			
SOX1	ENSG00000182968	ENSMUSG00000096014	Sox1	ortholog_one2one	ENSDARG00000069866	sox1a	ortholog_one2many
SOX1	ENSG00000182968	ENSMUSG00000096014	Sox1	ortholog_one2one	ENSDARG00000008131	sox1b	ortholog_one2many
MYO16	ENSG00000041515	ENSMUSG00000039057	Myo16	ortholog_one2one	ENSDARG00000078582	myo16	ortholog_one2one
DYRK1A	ENSG00000157540	ENSMUSG00000022897	Dyrk1a	ortholog_one2one	ENSDARG00000023814	dyrk1ab	ortholog_one2many
DYRK1A	ENSG00000157540	ENSMUSG00000022897	Dyrk1a	ortholog_one2one	ENSDARG00000063570	dyrk1aa	ortholog_one2many
PHLPP1	ENSG00000081913	ENSMUSG00000044340	Phlpp1	ortholog_one2one	ENSDARG00000078694	phlpp1	ortholog_one2one
TNRC6B	ENSG00000100354	ENSMUSG00000047888	Tnrc6b	ortholog_one2one	ENSDARG00000074161	tnrc6b	ortholog_one2many
TNRC6B	ENSG00000100354	ENSMUSG00000047888	Tnrc6b	ortholog_one2one	ENSDARG00000076389	si:dkey-217f16.6	ortholog_one2many
TNRC6B	ENSG00000100354	ENSMUSG00000047888	Tnrc6b	ortholog_one2one	ENSDARG00000079723	si:dkey-46g23.1	ortholog_one2many
CDH19	ENSG00000071991	ENSMUSG00000047216	Cdh19	ortholog_one2one			
COL4A1	ENSG00000187498	ENSMUSG00000031502	Col4a1	ortholog_one2one	ENSDARG00000055009	col4a1	ortholog_one2one
ISX	ENSG00000175329	ENSMUSG00000031621	Isx	ortholog_one2one			
ENTHD1	ENSG00000176177	ENSMUSG00000050439	Enthd1	ortholog_one2one			
PRDM15	ENSG00000141956	ENSMUSG00000014039	Prdm15	ortholog_one2one	ENSDARG00000098867	PRDM15	ortholog_one2one
CBX7	ENSG00000100307	ENSMUSG00000053411	Cbx7	ortholog_one2one	ENSDARG00000087181	cbx7b	ortholog_one2many
CBX7	ENSG00000100307	ENSMUSG00000053411	Cbx7	ortholog_one2one	ENSDARG00000038025	cbx7a	ortholog_one2many
ADRA1D	ENSG00000171873	ENSMUSG00000027335	Adra1d	ortholog_one2one	ENSDARG00000024101	adra1d	ortholog_one2one
RSPO4	ENSG00000101282	ENSMUSG00000032852	Rspo4	ortholog_one2one	ENSDARG00000038593	rspo4	ortholog_one2one
KCTD1	ENSG00000134504	ENSMUSG00000036225	Kctd1	ortholog_one2one			
DEFB129	ENSG00000125903	ENSMUSG00000074681	Defb23	ortholog_one2one			
PNPLA3	ENSG00000100344	ENSMUSG00000041653	Pnpla3	ortholog_one2one	ENSDARG00000102020	pnpla3	ortholog_one2one
ANGPT4	ENSG00000101280	ENSMUSG00000027460	Angpt4	ortholog_one2one	ENSDARG00000076787	angpt4	ortholog_one2one
SIRPG	ENSG00000089012	ENSMUSG00000078780	Gm5150	ortholog_many2many			
SIRPG	ENSG00000089012	ENSMUSG00000037902	Sirpa	ortholog_many2many			
SIRPG	ENSG00000089012	ENSMUSG00000078783	Sirpd	ortholog_many2many			
SIRPG	ENSG00000089012	ENSMUSG00000074677	Sirpb1c	ortholog_many2many			
SIRPG	ENSG00000089012	ENSMUSG00000095028	Sirpb1b	ortholog_many2many			
SIRPG	ENSG00000089012	ENSMUSG00000095788	Sirpb1a	ortholog_many2many			
EFCAB6	ENSG00000186976	ENSMUSG00000022441	Efcab6	ortholog_one2one			
SLC39A6	ENSG00000141424	ENSMUSG00000024270	Slc39a6	ortholog_one2one	ENSDARG00000068143	slc39a6	ortholog_one2one
ZBTB14	ENSG00000198081	ENSMUSG00000049672	Zbtb14	ortholog_one2one	ENSDARG00000100607	zbtb38	ortholog_one2one
IRS2	ENSG00000185950	ENSMUSG00000038894	Irs2	ortholog_one2one	ENSDARG00000075282	irs2b	ortholog_one2many
IRS2	ENSG00000185950	ENSMUSG00000038894	Irs2	ortholog_one2one	ENSDARG00000037099	irs2a	ortholog_one2many
DEFB125	ENSG00000178591	ENSMUSG00000074680	Defb26	ortholog_one2one			
NKX2-2	ENSG00000125820	ENSMUSG00000027434	Nkx2-2	ortholog_one2one	ENSDARG00000101549	nkx2.2b	ortholog_one2one
GALR1	ENSG00000166573	ENSMUSG00000024553	Galr1	ortholog_one2one	ENSDARG00000005522	galr1a	ortholog_one2one
BMP2	ENSG00000125845	ENSMUSG00000027358	Bmp2	ortholog_one2one	ENSDARG00000013409	bmp2a	ortholog_one2many
BMP2	ENSG00000125845	ENSMUSG00000027358	Bmp2	ortholog_one2one	ENSDARG00000041430	bmp2b	ortholog_one2many
PDYN	ENSG00000101327	ENSMUSG00000027400	Pdyn	ortholog_one2one	ENSDARG00000087798	pdyn	ortholog_one2one
TBC1D22A	ENSG00000054611	ENSMUSG00000051864	Tbc1d22a	ortholog_one2one	ENSDARG00000045510	tbc1d22a	ortholog_one2one
ZNF521	ENSG00000198795	ENSMUSG00000024420	Zfp521	ortholog_one2one	ENSDARG00000116769	ZNF521	ortholog_one2one
STOML3	ENSG00000133115	ENSMUSG00000027744	Stoml3	ortholog_one2one	ENSDARG00000057035	stoml3b	ortholog_one2many
STOML3	ENSG00000133115	ENSMUSG00000027744	Stoml3	ortholog_one2one	ENSDARG00000079914	stoml3a	ortholog_one2many
FAM110A	ENSG00000125898	ENSMUSG00000027459	Fam110a	ortholog_one2one	ENSDARG00000015293	fam110a	ortholog_one2one
ANKRD10	ENSG00000088448	ENSMUSG00000031508	Ankrd10	ortholog_one2one	ENSDARG00000004771	ankrd10b	ortholog_one2many
ANKRD10	ENSG00000088448	ENSMUSG00000031508	Ankrd10	ortholog_one2one	ENSDARG00000037100	ankrd10a	ortholog_one2many
INSM1	ENSG00000173404	ENSMUSG00000068154	Insm1	ortholog_one2one	ENSDARG00000053301	insm1b	ortholog_one2many
INSM1	ENSG00000173404	ENSMUSG00000068154	Insm1	ortholog_one2one	ENSDARG00000091756	insm1a	ortholog_one2many
DEFB128	ENSG00000185982	ENSMUSG00000049560	Defb20	ortholog_one2one			
NALF1	ENSG00000204442	ENSMUSG00000079157	Nalf1	ortholog_one2one	ENSDARG00000075858	fam155a	ortholog_one2one
BTBD3	ENSG00000132640	ENSMUSG00000062098	Btbd3	ortholog_one2one	ENSDARG00000087517	btbd3b	ortholog_one2one
CBLN2	ENSG00000141668	ENSMUSG00000024647	Cbln2	ortholog_one2one	ENSDARG00000077151	cbln2b	ortholog_one2many
CBLN2	ENSG00000141668	ENSMUSG00000024647	Cbln2	ortholog_one2one	ENSDARG00000074601	cbln2a	ortholog_one2many
PKNOX1	ENSG00000160199	ENSMUSG00000006705	Pknox1	ortholog_one2one	ENSDARG00000018765	pknox1.1	ortholog_one2many
PKNOX1	ENSG00000160199	ENSMUSG00000006705	Pknox1	ortholog_one2one	ENSDARG00000036542	pknox1.2	ortholog_one2many
PCCA	ENSG00000175198	ENSMUSG00000041650	Pcca	ortholog_one2one	ENSDARG00000028982	pcca	ortholog_one2one
CBS	ENSG00000160200	ENSMUSG00000024039	Cbs	ortholog_one2one	ENSDARG00000010946	cbsb	ortholog_one2many
CBS	ENSG00000160200	ENSMUSG00000024039	Cbs	ortholog_one2one	ENSDARG00000053500	cbsa	ortholog_one2many
NKX2-4	ENSG00000125816	ENSMUSG00000054160	Nkx2-4	ortholog_one2one	ENSDARG00000104107	nkx2.4b	ortholog_one2many
NKX2-4	ENSG00000125816	ENSMUSG00000054160	Nkx2-4	ortholog_one2one	ENSDARG00000075107	nkx2.4a	ortholog_one2many
ZBED4	ENSG00000100426	ENSMUSG00000034333	Zbed4	ortholog_one2one	ENSDARG00000024306	zbed4	ortholog_one2one
RPL3	ENSG00000100316	ENSMUSG00000060036	Rpl3	ortholog_one2one	ENSDARG00000003599	rpl3	ortholog_one2one
TUBGCP3	ENSG00000126216	ENSMUSG00000000759	Tubgcp3	ortholog_one2one	ENSDARG00000029133	tubgcp3	ortholog_one2one
PCSK2	ENSG00000125851	ENSMUSG00000027419	Pcsk2	ortholog_one2one	ENSDARG00000019451	pcsk2	ortholog_one2one
ZNF343	ENSG00000088876						
CST8	ENSG00000125815	ENSMUSG00000027442	Cst8	ortholog_one2one	ENSDARG00000074425	si:busm1-57f23.1	ortholog_many2many
GTSE1	ENSG00000075218	ENSMUSG00000022385	Gtse1	ortholog_one2one	ENSDARG00000013719	gtse1	ortholog_one2one
CRYAA	ENSG00000160202	ENSMUSG00000024041	Cryaa	ortholog_one2one	ENSDARG00000053502	cryaa	ortholog_one2one
ISM1	ENSG00000101230	ENSMUSG00000074766	Ism1	ortholog_one2one	ENSDARG00000020541	ism1	ortholog_one2one
CST5	ENSG00000170367				ENSDARG00000074425	si:busm1-57f23.1	ortholog_many2many
U2AF1	ENSG00000160201	ENSMUSG00000061613	U2af1	ortholog_one2one	ENSDARG00000015325	u2af1	ortholog_one2one
SYNDIG1	ENSG00000101463	ENSMUSG00000074736	Syndig1	ortholog_one2one	ENSDARG00000100751	SYNDIG1	ortholog_one2one
GRK1	ENSG00000185974	ENSMUSG00000031450	Grk1	ortholog_one2one	ENSDARG00000058803	grk1a	ortholog_one2one
XRN2	ENSG00000088930	ENSMUSG00000027433	Xrn2	ortholog_one2one	ENSDARG00000101900	xrn2	ortholog_one2one
RNF113B	ENSG00000139797				ENSDARG00000037930	rnf113a	ortholog_one2many
SETD4	ENSG00000185917	ENSMUSG00000022948	Setd4	ortholog_one2one	ENSDARG00000036592	setd4	ortholog_one2one
MLNR	ENSG00000102539				ENSDARG00000091207	mlnr	ortholog_one2one
SNRPB2	ENSG00000125870	ENSMUSG00000008333	Snrpb2	ortholog_one2one	ENSDARG00000039424	snrpb2	ortholog_one2one
FLT3	ENSG00000122025	ENSMUSG00000042817	Flt3	ortholog_one2one			
ZNF516	ENSG00000101493	ENSMUSG00000058881	Zfp516	ortholog_one2one			
CST7	ENSG00000077984	ENSMUSG00000068129	Cst7	ortholog_one2one	ENSDARG00000101340	CABZ01117840.1	ortholog_one2one
CHST9	ENSG00000154080	ENSMUSG00000047161	Chst9	ortholog_one2one			
FARP1	ENSG00000152767	ENSMUSG00000025555	Farp1	ortholog_one2one	ENSDARG00000112056	CABZ01066921.1	ortholog_one2one
TMEM241	ENSG00000134490	ENSMUSG00000049411	Tmem241	ortholog_one2one	ENSDARG00000104905	CABZ01075521.1	ortholog_one2many
TMEM241	ENSG00000134490	ENSMUSG00000049411	Tmem241	ortholog_one2one	ENSDARG00000090685	tmem241	ortholog_one2many
SLC19A1	ENSG00000173638	ENSMUSG00000001436	Slc19a1	ortholog_one2one	ENSDARG00000033993	slc19a1	ortholog_one2one
GGTLC1	ENSG00000149435	ENSMUSG00000006345	Ggt1	ortholog_one2many	ENSDARG00000023526	ggt1a	ortholog_many2many
GGTLC1	ENSG00000149435	ENSMUSG00000006345	Ggt1	ortholog_one2many	ENSDARG00000018342	ggt1b	ortholog_many2many
GGTLC1	ENSG00000149435	ENSMUSG00000006345	Ggt1	ortholog_one2many	ENSDARG00000075055	ggt1l2.1	ortholog_many2many
