Gene stable ID	Gene name	Zebrafish gene stable ID	Zebrafish gene name	Zebrafish homology type
ENSMUSG00000037957	Wdr20	ENSDARG00000041239	WDR20	ortholog_many2many
ENSMUSG00000037957	Wdr20	ENSDARG00000079220	WDR20	ortholog_many2many
ENSMUSG00000031289	Il13ra2	ENSDARG00000039436	il13ra2	ortholog_one2one
ENSMUSG00000021938	Pspc1	ENSDARG00000006621	pspc1	ortholog_one2one
ENSMUSG00000021244	Ylpm1	ENSDARG00000043680		ortholog_one2one
ENSMUSG00000024855	Pacs1	ENSDARG00000044556	pacs1a	ortholog_one2many
ENSMUSG00000024855	Pacs1	ENSDARG00000113768		ortholog_one2many
ENSMUSG00000005864	Cnga2	ENSDARG00000100436	CNGA2	ortholog_one2many
ENSMUSG00000005864	Cnga2	ENSDARG00000102968	cnga2a	ortholog_one2many
ENSMUSG00000055639	Dach1	ENSDARG00000069440	dachd	ortholog_one2many
ENSMUSG00000055639	Dach1	ENSDARG00000003142	dachc	ortholog_one2many
ENSMUSG00000033343	Magea4	ENSDARG00000058212	ndnl2	ortholog_one2many
ENSMUSG00000024604	Rbm22	ENSDARG00000010238	rbm22	ortholog_one2one
ENSMUSG00000118459	Btbd35f1	ENSDARG00000027710		ortholog_many2many
ENSMUSG00000031333	Abcb7	ENSDARG00000062795	abcb7	ortholog_one2one
ENSMUSG00000024302	Dtna	ENSDARG00000031015	dtna	ortholog_one2one
ENSMUSG00000094601	Spin2h	ENSDARG00000035697	spinb	ortholog_one2many
ENSMUSG00000099711	Btbd35f21	ENSDARG00000027710		ortholog_many2many
ENSMUSG00000073016	Uprt	ENSDARG00000035549	uprt	ortholog_one2one
ENSMUSG00000024853	Sf3b2	ENSDARG00000018049	sf3b2	ortholog_one2one
ENSMUSG00000118409	Btbd35f5	ENSDARG00000027710		ortholog_many2many
ENSMUSG00000036061	Smug1	ENSDARG00000101308	SMUG1	ortholog_one2one
ENSMUSG00000101500	Btbd35f12	ENSDARG00000027710		ortholog_many2many
ENSMUSG00000043453	Magea10	ENSDARG00000058212	ndnl2	ortholog_one2many
ENSMUSG00000068114	Ccdc134	ENSDARG00000030508	CCDC134	ortholog_one2many
ENSMUSG00000068114	Ccdc134	ENSDARG00000103285	CCDC134	ortholog_one2many
ENSMUSG00000101294	Btbd35f15	ENSDARG00000027710		ortholog_many2many
ENSMUSG00000042320	Prox2	ENSDARG00000041952	prox2	ortholog_one2one
ENSMUSG00000033906	Zdhhc15	ENSDARG00000071872	zdhhc15b	ortholog_one2many
ENSMUSG00000033906	Zdhhc15	ENSDARG00000101039	zdhhc15a	ortholog_one2many
ENSMUSG00000037572	Wdhd1	ENSDARG00000015998	wdhd1	ortholog_one2one
ENSMUSG00000022677	Cep20	ENSDARG00000071198	cep20	ortholog_one2one
ENSMUSG00000021271	Zfp839	ENSDARG00000076988	znf839	ortholog_one2one
ENSMUSG00000095934	Btbd35f13	ENSDARG00000027710		ortholog_many2many
ENSMUSG00000078324	Btbd35f14	ENSDARG00000027710		ortholog_many2many
ENSMUSG00000031224	Magee2	ENSDARG00000058212	ndnl2	ortholog_one2many
ENSMUSG00000096915	Btbd35f6	ENSDARG00000027710		ortholog_many2many
ENSMUSG00000118429	Btbd35f9	ENSDARG00000027710		ortholog_many2many
ENSMUSG00000047658	Gal3st3	ENSDARG00000073728	GAL3ST3	ortholog_one2one
ENSMUSG00000112449	Srp54b	ENSDARG00000098367	srp54	ortholog_one2many
ENSMUSG00000095659	Spin2g	ENSDARG00000035697	spinb	ortholog_one2many
ENSMUSG00000039903	Eva1c	ENSDARG00000056024	EVA1C	ortholog_one2one
ENSMUSG00000118438	Btbd35f8	ENSDARG00000027710		ortholog_many2many
ENSMUSG00000031343	Gabra3	ENSDARG00000090883		ortholog_one2one
ENSMUSG00000021665	Hexb	ENSDARG00000034368	hexb	ortholog_one2one
ENSMUSG00000025081	Tdrd1	ENSDARG00000007465	tdrd1	ortholog_one2one
ENSMUSG00000041773	Enc1	ENSDARG00000035398	ENC1	ortholog_one2one
ENSMUSG00000073247	Gm10486	ENSDARG00000013438	sycp3	ortholog_one2many
ENSMUSG00000094103	Fam177a2	ENSDARG00000079636	fam177a1	ortholog_many2many
ENSMUSG00000094103	Fam177a2	ENSDARG00000100439	FAM177A1	ortholog_many2many
ENSMUSG00000009575	Cbx5	ENSDARG00000061187	cbx5	ortholog_one2one
ENSMUSG00000021276	Cinp	ENSDARG00000073910	cinp	ortholog_one2one
ENSMUSG00000024277	Mapre2	ENSDARG00000099943	mapre2	ortholog_one2one
ENSMUSG00000022972	Cfap298	ENSDARG00000035332	cfap298	ortholog_one2one
ENSMUSG00000079105	C7	ENSDARG00000042172		ortholog_one2many
ENSMUSG00000079105	C7	ENSDARG00000057121	c7b	ortholog_one2many
ENSMUSG00000021366	Hivep1	ENSDARG00000103658	HIVEP1	ortholog_one2one
ENSMUSG00000048379	Socs4	ENSDARG00000089873	socs1b	ortholog_many2many
ENSMUSG00000048379	Socs4	ENSDARG00000078509	socs4	ortholog_many2many
ENSMUSG00000073245	Gm14819	ENSDARG00000013438	sycp3	ortholog_one2many
ENSMUSG00000041841	Rpl37	ENSDARG00000034291	rpl37	ortholog_one2one
ENSMUSG00000022790	Igsf11	ENSDARG00000109783	igsf11	ortholog_one2one
ENSMUSG00000021945	Zmym2	ENSDARG00000027353	ZMYM2	ortholog_one2one
ENSMUSG00000077737	Snord72	ENSDARG00000081621		ortholog_one2one
ENSMUSG00000050697	Prkaa1	ENSDARG00000060596	prkaa1	ortholog_one2one
ENSMUSG00000031290	Lrch2	ENSDARG00000075580	LRCH2	ortholog_one2one
ENSMUSG00000004789	Dlst	ENSDARG00000014230	dlst	ortholog_one2one
ENSMUSG00000061080	Lsamp	ENSDARG00000103069		ortholog_one2one
ENSMUSG00000022463	Srebf2	ENSDARG00000063438	srebf2	ortholog_one2one
ENSMUSG00000021662	Arhgef28	ENSDARG00000060415	ARHGEF28	ortholog_one2one
ENSMUSG00000047989	Ino80c	ENSDARG00000055719	ino80c	ortholog_one2one
ENSMUSG00000047261	Gap43	ENSDARG00000099744	gap43	ortholog_one2one
ENSMUSG00000050335	Lgals3	ENSDARG00000077850	lgals3a	ortholog_one2one
ENSMUSG00000000420	Galnt1	ENSDARG00000061335	GALNT1	ortholog_one2one
ENSMUSG00000068617	Clxn	ENSDARG00000061377	clxn	ortholog_one2one
ENSMUSG00000079108	Srp54c	ENSDARG00000098367	srp54	ortholog_one2many
ENSMUSG00000022369	Mtbp	ENSDARG00000090447	MTBP	ortholog_one2one
ENSMUSG00000031226	Pbdc1	ENSDARG00000057299	pbdc1	ortholog_one2one
ENSMUSG00000022064	Pibf1	ENSDARG00000013006	pibf1	ortholog_one2one
ENSMUSG00000022973	Synj1	ENSDARG00000025011	synj1	ortholog_one2one
ENSMUSG00000024844	Banf1	ENSDARG00000037009	banf1	ortholog_one2one
ENSMUSG00000065532	Mir187	ENSDARG00000082677	mir187	ortholog_one2one
ENSMUSG00000024273	2700062C07Rik	ENSDARG00000077407	si:dkey-184p18.2	ortholog_one2one
ENSMUSG00000031227	Magee1	ENSDARG00000058212	ndnl2	ortholog_one2many
ENSMUSG00000024841	Eif1ad	ENSDARG00000016280	eif1ad	ortholog_one2one
ENSMUSG00000025082	Vwa2	ENSDARG00000075441	VWA2	ortholog_one2one
ENSMUSG00000040446	Rprd1a	ENSDARG00000104861	RPRD1A	ortholog_one2one
ENSMUSG00000031230	Fgf16	ENSDARG00000042233	fgf16	ortholog_one2one
ENSMUSG00000024622	Hmgxb3	ENSDARG00000100229		ortholog_one2one
ENSMUSG00000007817	Zmiz1	ENSDARG00000074502	zmiz1a	ortholog_one2many
ENSMUSG00000007817	Zmiz1	ENSDARG00000102279	ZMIZ1	ortholog_one2many
ENSMUSG00000031093	Dock11	ENSDARG00000062485	dock11	ortholog_one2one
ENSMUSG00000096883	Shisa8	ENSDARG00000105972		ortholog_many2many
ENSMUSG00000096883	Shisa8	ENSDARG00000088204		ortholog_many2many
ENSMUSG00000096883	Shisa8	ENSDARG00000052642	shisa9b	ortholog_many2many
ENSMUSG00000096883	Shisa8	ENSDARG00000045145	shisa9a	ortholog_many2many
ENSMUSG00000060429	Sntb1	ENSDARG00000041729	sntb1	ortholog_one2one
ENSMUSG00000021022	Ppp2r3c	ENSDARG00000043972	ppp2r3c	ortholog_one2one
ENSMUSG00000034320	Slc26a2	ENSDARG00000011618	SLC26A2	ortholog_one2one
ENSMUSG00000022151	Ttc33	ENSDARG00000035406	ttc33	ortholog_one2one
ENSMUSG00000019235	Rps6kl1	ENSDARG00000079024	RPS6KL1	ortholog_one2one
ENSMUSG00000024914	Drap1	ENSDARG00000041203	drap1	ortholog_one2one
ENSMUSG00000005148	Klf5	ENSDARG00000015506	KLF5	ortholog_one2many
ENSMUSG00000005148	Klf5	ENSDARG00000062106	KLF5	ortholog_one2many
ENSMUSG00000022673	Mcm4	ENSDARG00000040041	mcm4	ortholog_one2one
ENSMUSG00000057469	E2f6	ENSDARG00000008119	e2f6	ortholog_one2one
ENSMUSG00000024269	Tpgs2	ENSDARG00000011926	tpgs2	ortholog_one2one
ENSMUSG00000072294	Klf12	ENSDARG00000032197	klf12b	ortholog_one2many
ENSMUSG00000072294	Klf12	ENSDARG00000015312	klf12a	ortholog_one2many
ENSMUSG00000022367	Has2	ENSDARG00000036987	has2	ortholog_one2one
ENSMUSG00000046434	Hnrnpa1	ENSDARG00000036675	hnrnpa1b	ortholog_one2one
ENSMUSG00000069299	Vmn1r188	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000004791	Pgf	ENSDARG00000115359		ortholog_one2many
ENSMUSG00000004791	Pgf	ENSDARG00000076767	PGF	ortholog_one2many
ENSMUSG00000099611	Vmn1r189	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000033871	Ppargc1b	ENSDARG00000101569		ortholog_one2one
ENSMUSG00000047423	AI837181	ENSDARG00000019406	C7H11orf68	ortholog_one2one
ENSMUSG00000095916	Vmn1r191	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000099787	Vmn1r192	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000024912	Fosl1	ENSDARG00000015355	fosl1a	ortholog_one2many
ENSMUSG00000024912	Fosl1	ENSDARG00000079373		ortholog_one2many
ENSMUSG00000046932	Vmn1r193	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000022974	Paxbp1	ENSDARG00000062361	paxbp1	ortholog_one2one
ENSMUSG00000069297	Vmn1r194	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000021275	Tecpr2	ENSDARG00000060835	tecpr2	ortholog_one2one
ENSMUSG00000069296	Vmn1r195	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000095098	Ccdc85b	ENSDARG00000061543	ccdc85b	ortholog_one2one
ENSMUSG00000037544	Dlgap5	ENSDARG00000045167	dlgap5	ortholog_one2one
ENSMUSG00000069295	Vmn1r196	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000025083	Afap1l2	ENSDARG00000074806	AFAP1L2	ortholog_one2one
ENSMUSG00000054728	Phactr1	ENSDARG00000023916	phactr1	ortholog_one2many
ENSMUSG00000054728	Phactr1	ENSDARG00000110206		ortholog_one2many
ENSMUSG00000024268	Celf4	ENSDARG00000070045	celf4	ortholog_one2one
ENSMUSG00000039942	Ptger4	ENSDARG00000059236	ptger4a	ortholog_one2many
ENSMUSG00000039942	Ptger4	ENSDARG00000035415	ptger4b	ortholog_one2many
ENSMUSG00000004788	Eif2b2	ENSDARG00000041397	eif2b2	ortholog_one2one
ENSMUSG00000022366	Slc22a22	ENSDARG00000019713		ortholog_many2many
ENSMUSG00000022366	Slc22a22	ENSDARG00000005335	slc22a4	ortholog_many2many
ENSMUSG00000022366	Slc22a22	ENSDARG00000071049	si:dkey-119m7.4	ortholog_many2many
ENSMUSG00000022366	Slc22a22	ENSDARG00000096654		ortholog_many2many
ENSMUSG00000022366	Slc22a22	ENSDARG00000054690		ortholog_many2many
ENSMUSG00000022708	Zbtb20	ENSDARG00000005586	zbtb20	ortholog_one2one
ENSMUSG00000021023	Prorp	ENSDARG00000075057	PRORP	ortholog_one2one
ENSMUSG00000058328	Xlr5a	ENSDARG00000013438	sycp3	ortholog_one2many
ENSMUSG00000058794	Nfe2	ENSDARG00000020606	nfe2	ortholog_one2one
ENSMUSG00000068101	Cenpm	ENSDARG00000024681	pane1	ortholog_one2one
ENSMUSG00000069294	Vmn1r197	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000095125	Vmn1r198	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000024911	Fibp	ENSDARG00000087666	fibpb	ortholog_one2many
ENSMUSG00000024911	Fibp	ENSDARG00000016058	fibpa	ortholog_one2many
ENSMUSG00000021245	Mlh3	ENSDARG00000056334		ortholog_one2one
ENSMUSG00000069292	Vmn1r199	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000033083	Tbc1d4	ENSDARG00000075156	TBC1D4	ortholog_one2one
ENSMUSG00000101073	Vmn1r200	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000071757	Zhx2	ENSDARG00000055162	zhx2a	ortholog_one2one
ENSMUSG00000094898	Vmn1r201	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000005705	Agrp	ENSDARG00000069089	agrp	ortholog_one2one
ENSMUSG00000094379	Vmn1r202	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000022365	Derl1	ENSDARG00000021905	derl1	ortholog_one2one
ENSMUSG00000069289	Vmn1r203	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000094637	Vmn1r204	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000031229	Atrx	ENSDARG00000099449		ortholog_one2many
ENSMUSG00000031229	Atrx	ENSDARG00000042236	atrx	ortholog_one2many
ENSMUSG00000100296	Vmn1r205	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000024910	Ctsw	ENSDARG00000061231	tinagl1	ortholog_many2many
ENSMUSG00000024910	Ctsw	ENSDARG00000101051	ctsbb	ortholog_many2many
ENSMUSG00000024910	Ctsw	ENSDARG00000036940	ctss1	ortholog_many2many
ENSMUSG00000024910	Ctsw	ENSDARG00000003902	ctsl.1	ortholog_many2many
ENSMUSG00000101578	Vmn1r206	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000038604	Ripor1	ENSDARG00000062178	ripor1	ortholog_one2one
ENSMUSG00000060992	Copz1	ENSDARG00000017844	copz1	ortholog_one2one
ENSMUSG00000084136	Vmn1r207	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000033628	Pik3c3	ENSDARG00000054829	pik3c3	ortholog_one2one
ENSMUSG00000071493	Vmn1r208	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000071491	Vmn1r209	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000061296	Vmn1r210	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000021368	Tbc1d7	ENSDARG00000029581	tbc1d7	ortholog_one2one
ENSMUSG00000020580	Rock2	ENSDARG00000004877	rock2b	ortholog_one2many
ENSMUSG00000020580	Rock2	ENSDARG00000017500	rock2a	ortholog_one2many
ENSMUSG00000020580	Rock2	ENSDARG00000105249		ortholog_one2many
ENSMUSG00000020580	Rock2	ENSDARG00000096433		ortholog_one2many
ENSMUSG00000020580	Rock2	ENSDARG00000100381		ortholog_one2many
ENSMUSG00000024909	Efemp2	ENSDARG00000020811	efemp2b	ortholog_one2many
ENSMUSG00000024909	Efemp2	ENSDARG00000094324	efemp2a	ortholog_one2many
ENSMUSG00000063234	Gpr84	ENSDARG00000040816		ortholog_one2one
ENSMUSG00000000552	Zfp385a	ENSDARG00000009899	ZNF385A	ortholog_one2one
ENSMUSG00000071552	Tigit	ENSDARG00000062831		ortholog_many2many
ENSMUSG00000071552	Tigit	ENSDARG00000063390	pvrl2l	ortholog_many2many
ENSMUSG00000071552	Tigit	ENSDARG00000042880	si:ch211-222f23.6	ortholog_many2many
ENSMUSG00000071552	Tigit	ENSDARG00000093349		ortholog_many2many
ENSMUSG00000071552	Tigit	ENSDARG00000087403		ortholog_many2many
ENSMUSG00000071552	Tigit	ENSDARG00000102858	sc:d189	ortholog_many2many
ENSMUSG00000071552	Tigit	ENSDARG00000079191	zgc:172122	ortholog_many2many
ENSMUSG00000071552	Tigit	ENSDARG00000041998	zgc:113337	ortholog_many2many
ENSMUSG00000022672	Prkdc	ENSDARG00000075083	PRKDC	ortholog_one2one
ENSMUSG00000005698	Ctcf	ENSDARG00000056621	ctcf	ortholog_one2one
ENSMUSG00000022364	Tbc1d31	ENSDARG00000074623	TBC1D31	ortholog_one2one
ENSMUSG00000031618	Nr3c2	ENSDARG00000102082	nr3c2	ortholog_one2one
ENSMUSG00000063998	Vmn1r211	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000064063	BC048507	ENSDARG00000058454	dynll1	ortholog_one2many
ENSMUSG00000071490	Vmn1r212	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000051335	Gfod1	ENSDARG00000061363	GFOD1	ortholog_one2one
ENSMUSG00000037536	Fbxo34	ENSDARG00000071259	fbxo34	ortholog_one2one
ENSMUSG00000060024	Vmn1r213	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000061829	Vmn1r214	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000099917	Vmn1r215	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000116057	Vmn1r216	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000115791	Vmn1r217	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000115020	Vmn1r218	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000061376	Vmn1r219	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000000555	Itga5	ENSDARG00000006353	itga5	ortholog_one2one
ENSMUSG00000096099	Vmn1r220	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000082316	Vmn1r221	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000021973	Micu2	ENSDARG00000009939	micu2	ortholog_one2one
ENSMUSG00000045064	Zc2hc1c	ENSDARG00000070526		ortholog_one2one
ENSMUSG00000024906	Mus81	ENSDARG00000069326	mus81	ortholog_one2one
ENSMUSG00000054021	Sirt5	ENSDARG00000039684	sirt5	ortholog_one2one
ENSMUSG00000064620	Gm22303	ENSDARG00000081937		ortholog_one2many
ENSMUSG00000084678	Gm26020	ENSDARG00000080774	U2	ortholog_one2many
ENSMUSG00000084678	Gm26020	ENSDARG00000113972	U2	ortholog_one2many
ENSMUSG00000031592	Pcm1	ENSDARG00000062198	pcm1	ortholog_one2one
ENSMUSG00000024579	Pcyox1l	ENSDARG00000069003	PCYOX1L	ortholog_one2many
ENSMUSG00000024579	Pcyox1l	ENSDARG00000113268		ortholog_one2many
ENSMUSG00000024580	Grpel2	ENSDARG00000069421	grpel2	ortholog_one2one
ENSMUSG00000021248	Tmed10	ENSDARG00000041391	tmed10	ortholog_one2one
ENSMUSG00000037526	Atg14	ENSDARG00000002670	atg14	ortholog_one2one
ENSMUSG00000022456	Septin3	ENSDARG00000030656	septin3	ortholog_one2one
ENSMUSG00000022705	Drd3	ENSDARG00000032131	drd3	ortholog_one2one
ENSMUSG00000045679	Slc66a3	ENSDARG00000054251	slc66a3	ortholog_one2one
ENSMUSG00000061022	Vmn1r222	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000069280	Vmn1r223	ENSDARG00000098601	ora1	ortholog_one2many
ENSMUSG00000034617	Mtrr	ENSDARG00000045398	MTRR	ortholog_one2one
ENSMUSG00000022671	Mzt2	ENSDARG00000057928	mzt2b	ortholog_one2one
ENSMUSG00000056185	Snx32	ENSDARG00000097193		ortholog_many2many
ENSMUSG00000071637	Cebpd	ENSDARG00000087303	cebpd	ortholog_one2one
ENSMUSG00000022704	Qtrt2	ENSDARG00000016093	qtrt2	ortholog_one2one
ENSMUSG00000032735	Ablim3	ENSDARG00000088168	ablim3	ortholog_one2one
ENSMUSG00000021250	Fos	ENSDARG00000031683	fosab	ortholog_one2one
ENSMUSG00000034271	Jdp2	ENSDARG00000040137	JDP2	ortholog_one2many
ENSMUSG00000034271	Jdp2	ENSDARG00000020133	jdp2b	ortholog_one2many
ENSMUSG00000063200	Nol7	ENSDARG00000075795		ortholog_one2one
ENSMUSG00000049562	Ap5b1	ENSDARG00000078805	ap5b1	ortholog_one2one
ENSMUSG00000119162	Gm25989	ENSDARG00000082290		ortholog_one2many
ENSMUSG00000034266	Batf	ENSDARG00000011818	batf	ortholog_one2one
ENSMUSG00000034258	Flvcr2	ENSDARG00000031506	FLVCR2	ortholog_one2many
ENSMUSG00000034258	Flvcr2	ENSDARG00000038957	FLVCR2	ortholog_one2many
ENSMUSG00000038000	Acd	ENSDARG00000078055	acd	ortholog_one2one
ENSMUSG00000045629	Sh3tc2	ENSDARG00000089917	SH3TC2	ortholog_one2one
ENSMUSG00000021532	Fastkd3	ENSDARG00000100440	FASTKD3	ortholog_one2one
ENSMUSG00000021252	Erg28	ENSDARG00000111290	ERG28	ortholog_one2one
ENSMUSG00000022453	Naga	ENSDARG00000099313	naga	ortholog_one2one
ENSMUSG00000025269	Apex2	ENSDARG00000008472	apex2	ortholog_one2one
ENSMUSG00000024921	Smarca2	ENSDARG00000060578		ortholog_one2one
ENSMUSG00000061458	Nol10	ENSDARG00000020077	nol10	ortholog_one2one
ENSMUSG00000071350	Setdb2	ENSDARG00000101462		ortholog_one2one
ENSMUSG00000041957	Pkp2	ENSDARG00000023026	pkp2	ortholog_one2one
ENSMUSG00000031591	Asah1	ENSDARG00000034817	asah1b	ortholog_one2many
ENSMUSG00000031591	Asah1	ENSDARG00000037091	asah1a	ortholog_one2many
ENSMUSG00000045730	Adrb2	ENSDARG00000054510	adrb2b	ortholog_one2many
ENSMUSG00000045730	Adrb2	ENSDARG00000088124	adrb2a	ortholog_one2many
ENSMUSG00000024400	Wdr33	ENSDARG00000018272	wdr33	ortholog_one2one
ENSMUSG00000011179	Odc1	ENSDARG00000007377	odc1	ortholog_one2one
ENSMUSG00000049687	Pheta2	ENSDARG00000110325	pheta2	ortholog_many2many
ENSMUSG00000022701	Ccdc191	ENSDARG00000027851	ccdc191	ortholog_one2one
ENSMUSG00000021534	Cfap90	ENSDARG00000115108	CFAP90	ortholog_one2one
ENSMUSG00000022452	Smdt1	ENSDARG00000098852	smdt1b	ortholog_one2many
ENSMUSG00000022452	Smdt1	ENSDARG00000095826		ortholog_one2many
ENSMUSG00000036376	Abt1	ENSDARG00000043666	abt1	ortholog_one2one
ENSMUSG00000025270	Alas2	ENSDARG00000038643	alas2	ortholog_one2one
ENSMUSG00000071379	Hpcal1	ENSDARG00000022763	hpcal1	ortholog_one2one
ENSMUSG00000005699	Pard6a	ENSDARG00000069378	pard6a	ortholog_one2one
ENSMUSG00000021981	Cab39l	ENSDARG00000036658	cab39l	ortholog_one2one
ENSMUSG00000022792	Yars2	ENSDARG00000077299	yars2	ortholog_one2one
ENSMUSG00000021536	Adcy2	ENSDARG00000058392	ADCY2	ortholog_one2many
ENSMUSG00000021536	Adcy2	ENSDARG00000014588	adcy2b	ortholog_one2many
ENSMUSG00000044982	Sft2d3	ENSDARG00000070284	sft2d3	ortholog_one2one
ENSMUSG00000026322	Htr4	ENSDARG00000061940	HTR4	ortholog_one2one
ENSMUSG00000036304	Zdhhc23	ENSDARG00000029039	ZDHHC23	ortholog_one2many
ENSMUSG00000036304	Zdhhc23	ENSDARG00000003899	zdhhc23b	ortholog_one2many
ENSMUSG00000031590	Frg1	ENSDARG00000056504	frg1	ortholog_one2one
ENSMUSG00000022967	Ifnar1	ENSDARG00000078042	il10rb	ortholog_one2one
ENSMUSG00000033792	Atp7a	ENSDARG00000003699	atp7a	ortholog_one2one
ENSMUSG00000038546	Ranbp9	ENSDARG00000061048	ranbp9	ortholog_one2one
ENSMUSG00000013155	Enkd1	ENSDARG00000043550	enkd1	ortholog_one2one
ENSMUSG00000021982	Cdadc1	ENSDARG00000036650	cdadc1	ortholog_one2one
ENSMUSG00000037148	Arhgap10	ENSDARG00000078326	arhgap10	ortholog_one2one
ENSMUSG00000022450	Ndufa6	ENSDARG00000038028	ndufa6	ortholog_one2one
ENSMUSG00000052229	Gpr17	ENSDARG00000062030	GPR17	ortholog_one2one
ENSMUSG00000024388	Myo7b	ENSDARG00000077201		ortholog_one2many
ENSMUSG00000024388	Myo7b	ENSDARG00000044441	MYO7B	ortholog_one2many
ENSMUSG00000053508	Gtsf2	ENSDARG00000099586		ortholog_many2many
ENSMUSG00000053508	Gtsf2	ENSDARG00000000887	zgc:56699	ortholog_many2many
ENSMUSG00000044461	Shisa2	ENSDARG00000088232	SHISA2	ortholog_one2one
ENSMUSG00000037531	Mrpl47	ENSDARG00000075743	mrpl47	ortholog_one2one
ENSMUSG00000021983	Atp8a2	ENSDARG00000077492	ATP8A2	ortholog_one2one
ENSMUSG00000033777	Tlr13	ENSDARG00000020493	lgi1a	ortholog_many2many
ENSMUSG00000033777	Tlr13	ENSDARG00000058421	lgi1b	ortholog_many2many
ENSMUSG00000033777	Tlr13	ENSDARG00000092834		ortholog_many2many
ENSMUSG00000021371	Mcur1	ENSDARG00000016964	MCUR1	ortholog_one2one
ENSMUSG00000062070	Pgk1	ENSDARG00000054191	pgk1	ortholog_one2many
ENSMUSG00000049792	Bag5	ENSDARG00000017316	bag5	ortholog_one2one
ENSMUSG00000039167	Adgrl4	ENSDARG00000013653	adgrl4	ortholog_one2one
ENSMUSG00000044164	Rnf182	ENSDARG00000061049	rnf182	ortholog_one2one
ENSMUSG00000037787	Coa8	ENSDARG00000092473	coa8	ortholog_one2one
ENSMUSG00000036292	Gramd1c	ENSDARG00000076238	GRAMD1C	ortholog_one2one
ENSMUSG00000022488	Nckap1l	ENSDARG00000075748	nckap1l	ortholog_one2one
ENSMUSG00000021028	Mbip	ENSDARG00000019364	mbip	ortholog_one2one
ENSMUSG00000024384	Iws1	ENSDARG00000087950		ortholog_one2one
ENSMUSG00000027673	Ndufb5	ENSDARG00000070824	ndufb5	ortholog_one2one
ENSMUSG00000025271	Pfkfb1	ENSDARG00000037140	pfkfb1	ortholog_one2many
ENSMUSG00000025271	Pfkfb1	ENSDARG00000074457		ortholog_one2many
ENSMUSG00000001496	Nkx2-1	ENSDARG00000019835	nkx2.1	ortholog_one2one
ENSMUSG00000114797	Gm49336	ENSDARG00000033965	nup58	ortholog_one2one
ENSMUSG00000001497	Pax9	ENSDARG00000053829	pax9	ortholog_one2one
ENSMUSG00000054414	Slc30a7	ENSDARG00000019998	slc30a7	ortholog_one2one
ENSMUSG00000013150	Gfod2	ENSDARG00000061145	gfod2	ortholog_one2one
ENSMUSG00000039763	Dnajc28	ENSDARG00000018181	dnajc28	ortholog_one2one
ENSMUSG00000012609	Ttll5	ENSDARG00000036793		ortholog_one2one
ENSMUSG00000037106	Fer1l6	ENSDARG00000019316	FER1L6	ortholog_one2one
ENSMUSG00000052459	Atp6v1a	ENSDARG00000076318	ATP6V1A	ortholog_one2many
ENSMUSG00000052459	Atp6v1a	ENSDARG00000034534	atp6v1aa	ortholog_one2many
ENSMUSG00000028037	Ifi44	ENSDARG00000002293		ortholog_many2many
ENSMUSG00000028037	Ifi44	ENSDARG00000071361	ifi44f1	ortholog_many2many
ENSMUSG00000028037	Ifi44	ENSDARG00000094747	ifi44f5	ortholog_many2many
ENSMUSG00000028037	Ifi44	ENSDARG00000071355	ifi44f4	ortholog_many2many
